Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Direct Health Homecare Limited,03/04/2018, 151.40 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/04/2018, 116.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/04/2018, 129.50 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),SIGHT LOSS SHROPSHIRE,19/04/2018," 3,050.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/04/2018, 105.14 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/04/2018, 119.63 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/04/2018," 1,003.66 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,20/04/2018," 78,695.25 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),THE STROKE ASSOCIATION,05/04/2018," 9,924.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CITIZENS ADVICE BUREAU,06/04/2018," 5,000.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),AGE UK SHROPSHIRE TELFORD & WREKIN,06/04/2018," 14,727.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Challenging Perceptions CIC,23/04/2018," 4,475.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),AGE UK SHROPSHIRE TELFORD & WREKIN,25/04/2018," 26,996.75 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),AGE UK SHROPSHIRE TELFORD & WREKIN,25/04/2018," 19,496.50 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Refreshments Meetings,Forge Urban Revival @ The Wakes,23/04/2018, 162.50 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,23/04/2018, 450.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),ALZHEIMERS SOCIETY,23/04/2018," 3,831.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),EXOTIC ZOO COMMUNITY INTEREST COMPANY,23/04/2018, 875.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,23/04/2018, 450.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HEADWAY SHROPSHIRE,12/04/2018," 5,000.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CITIZENS ADVICE BUREAU,18/04/2018," 5,000.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HANOVER HOUSING ASSOCIATION,09/04/2018, 750.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),OLD BEN HOMES,09/04/2018, 433.33 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),SANCTUARY HOUSING ASSOCIATION ,09/04/2018, 610.70 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,09/04/2018," 32,175.67 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),ANCHOR HOUSING TRUST,09/04/2018, 133.33 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HABINTEG HOUSING ASSOCIATION LTD,09/04/2018, 108.33 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),06/04/2018," 6,991.97 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),BROMFORD HOUSING ASSOCIATION LIMITED,10/04/2018," 36,666.67 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),BROMFORD HOUSING ASSOCIATION LIMITED,10/04/2018," 29,250.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WREKIN HOUSING TRUST (CARE SUPPORT PYMTS ONLY),11/04/2018," 33,295.50 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),12/04/2018," 6,991.97 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,12/04/2018," 16,082.50 "
Health & Well-being,Civil Resilience,Supplies & Services,Comp Software (Purch / Hire),MissionMode Solutions Limited,23/04/2018," 1,562.50 "
Health & Well-being,Civil Resilience,Supplies & Services,Computer Consumables,XMA LIMITED,18/04/2018, 115.98 
Health & Well-being,Civil Resilience,Supplies & Services,Computer Consumables,XMA LIMITED,18/04/2018, 130.00 
Health & Well-being,Civil Resilience,Supplies & Services,Computer Consumables,XMA LIMITED,18/04/2018, 130.00 
Health & Well-being,Civil Resilience,Supplies & Services,Computer Consumables,XMA LIMITED,18/04/2018, 130.00 
Health & Well-being,Consultant in Public Health,Capital Expenditure,Other Capital Expenditure,TACT,13/04/2018," 7,858.51 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,North 51 Limited,04/04/2018, 280.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,04/04/2018, 412.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,04/04/2018, 638.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,04/04/2018," 1,478.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,04/04/2018, 420.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,04/04/2018," 1,509.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,04/04/2018, 529.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Coventry and Warwickshire Partnership NHS Trust,04/04/2018, 108.61 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,COURT STREET MEDICAL PRACTICE,04/04/2018, 405.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,04/04/2018, 436.64 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,04/04/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,04/04/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Manchester University Hospital,04/04/2018, 132.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Plymouth Hospitals NHS Trust,04/04/2018, 133.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Royal Bournemouth & Christchurch Hospitals NHS FT,04/04/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,20/04/2018, 960.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,20/04/2018," 1,760.32 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,20/04/2018," 4,600.80 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,20/04/2018," 2,328.60 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,COURT STREET MEDICAL PRACTICE,20/04/2018," 1,018.44 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DONNINGTON MEDICAL PRACTICE,20/04/2018," 3,644.08 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,TELDOC Partnership,20/04/2018," 5,748.16 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,IRONBRIDGE MEDICAL PRACTICE,20/04/2018," 1,043.60 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SHAWBIRCH MEDICAL PRACTICE,20/04/2018," 2,885.64 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,20/04/2018," 5,814.72 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WOODSIDE MEDICAL PRACTICE,20/04/2018," 1,922.36 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Manchester Uni NHS Foundation Trust,20/04/2018, 113.80 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,20/04/2018, 177.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,North 51 Limited,20/04/2018," 2,025.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25/04/2018," 33,801.25 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25/04/2018," 227,333.33 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Barts Health NHS Trust,06/04/2018, 268.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,09/04/2018, 373.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Cambridgeshire Community Services NHS Trust,09/04/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Royal Liverpool & Broadgreen University Hospital NHS Trust,09/04/2018, 139.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Telford and Wrekin CCG ,09/04/2018," 4,581.67 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Walsall Healthcare NHS tRUST,11/04/2018, 411.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Somerset Partnership NHS Trust,11/04/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,13/04/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Telford and Wrekin CCG ,13/04/2018," 2,477.81 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Telford and Wrekin CCG ,17/04/2018," 27,064.33 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Printing - Other,SILK GROUP LTD,17/04/2018, 398.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Preventx,17/04/2018, 216.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,SUTTON HILL MEDICAL PRACTICE,04/04/2018," 2,100.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Printing - Other,The Severn Sign & Print Company Ltd,20/04/2018, 210.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,20/04/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,20/04/2018, 789.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,20/04/2018, 247.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lawley Pharmacy,20/04/2018, 100.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,20/04/2018, 186.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,20/04/2018, 256.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,20/04/2018, 181.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,20/04/2018, 153.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,20/04/2018, 910.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Asda Instore Pharmacy,20/04/2018, 102.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Asda Instore Pharmacy,20/04/2018, 489.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Boots the Chemist Ltd,20/04/2018, 580.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,20/04/2018, 277.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,20/04/2018, 321.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,20/04/2018, 432.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,20/04/2018, 114.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,20/04/2018, 435.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,20/04/2018, 138.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,20/04/2018, 154.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,20/04/2018, 204.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,20/04/2018, 322.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,20/04/2018, 378.00 
Health & Well-being,Consultant in Public Health,Employees,Agency Supply Costs,Sellick Partnership,27/04/2018," 1,015.20 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,SUTTON HILL MEDICAL PRACTICE,06/04/2018," 2,100.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,WELLINGTON MEDICAL PRACTICE,06/04/2018, 787.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,NHS Telford and Wrekin CCG ,09/04/2018," 3,149.05 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,NHS Telford and Wrekin CCG ,09/04/2018," 2,194.32 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DONNINGTON MEDICAL PRACTICE,23/04/2018," 1,050.00 "
Health & Well-being,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,12/04/2018," 6,224.29 "
Health & Well-being,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,12/04/2018," 6,224.29 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,13/04/2018," 10,000.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,17/04/2018," 22,376.64 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,17/04/2018," 40,290.90 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,17/04/2018," 20,044.60 "
Health & Well-being,Culture & Recreation,Supplies & Services,Printing - Other,SILK GROUP LTD,19/04/2018, 126.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Joseph's Amazing Camels,20/04/2018," 1,800.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,23/04/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,First Aid,Ambtrans UK Ltd,11/04/2018, 700.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,RAP SERVICES LTD T/A TELFORD TOILET HIRE,30/04/2018, 840.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,30/04/2018," 1,375.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Administrative/Office Supplies,WENLOCK SPRING WATER LTD,30/04/2018, 325.16 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Flying Colours Entertainment Ltd,30/04/2018, 430.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Other Grants (Expenses),Newport (Shrops) Town Team Ltd,13/04/2018, 870.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,04/04/2018, 252.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Performing Rights Fees,PPL PRS Ltd,25/04/2018," 2,922.87 "
Health & Well-being,Culture & Recreation,Supplies & Services,Performing Rights Fees,PPL PRS Ltd,25/04/2018, 323.76 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,23/04/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD ,09/04/2018, 275.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD ,09/04/2018, 385.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Promotion Expenses,High-Viz Publicity Limited,11/04/2018, 450.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Promotion Expenses,Spektrix Limited,11/04/2018," 2,606.76 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,Bauer Radio Ltd,30/04/2018, 300.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Strictly Theatre Co Limited,19/04/2018," 8,967.97 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Emperor Promotions Ltd,05/04/2018," 2,641.66 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Dolly Productions Ltd,23/04/2018," 1,130.25 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Barry Collings Entertainments,30/04/2018," 1,429.23 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Clive Conway Celebrity Productions Ltd,30/04/2018," 5,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Clive Conway Celebrity Productions Ltd,30/04/2018," 2,650.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Red Entertainment,30/04/2018," 4,577.20 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Greenworks Solutions Ltd,20/04/2018, 481.31 
Health & Well-being,Culture & Recreation,Supplies & Services,Audit Services,DMC STOCKTAKING,11/04/2018, 160.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Audit Services,DMC STOCKTAKING,11/04/2018, 160.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Confectionery & Snacks,Eden Farm Hulleys,11/04/2018, 422.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 152.74 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 157.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 163.68 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 166.54 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 289.68 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 289.68 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 357.72 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 110.70 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 184.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/04/2018, 127.60 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,13/04/2018, 193.12 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION,11/04/2018," 1,132.65 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION,11/04/2018, 675.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION,18/04/2018," 1,680.00 "
Health & Well-being,Culture & Recreation,Employees,Professional Subs,THE UK ASSOCIATION  FOR MUSIC EDUCATION - MUSIC MARK,11/04/2018, 705.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,20/04/2018, 243.99 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Enhancing Learning Limited,04/04/2018, 922.14 
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,Enhancing Learning Limited,20/04/2018, 923.18 
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,Make Some Noise Ltd,20/04/2018," 2,849.00 "
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,05/04/2018, 112.00 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Sutton Hill Community Trust,23/04/2018, 126.00 
Health & Well-being,Health Improvement,Supplies & Services,Equipment - Purchase,SHROPSHIRE WILDLIFE TRUST,12/04/2018, 267.84 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,INTERSERVE (FACILITIES MANAGEMENT) LTD,12/04/2018, 147.56 
Health & Well-being,Health Improvement,Supplies & Services,Other Services,Specialist Support Services,12/04/2018, 360.00 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,TELFORD COLLEGE OF ARTS & TECHNOLOGY,20/04/2018, 390.00 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Parkway Medical Services Ltd,17/04/2018, 400.00 
Health & Well-being,Health Improvement,Supplies & Services,Equipment - Purchase,Mistry Medical Supplies Ltd,17/04/2018, 318.12 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,12/04/2018, 105.00 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,13/04/2018, 131.25 
Health & Well-being,Health Improvement,Supplies & Services,Comp Software (Purch / Hire),NHS Midlands and Lancashire CSU,16/04/2018," 6,950.00 "
Health & Well-being,My Options,Supplies & Services,Registration / Licence Fees,SHROPSHIRE PARTNERS IN CARE LTD,25/04/2018, 204.02 
Health & Well-being,My Options,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,13/04/2018, 300.00 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,13/04/2018, 149.54 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,13/04/2018, 163.61 
Health & Well-being,My Options,Supplies & Services,Equipment - Repair,QUEST 88 LIMITED,11/04/2018," 2,600.00 "
Health & Well-being,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,ANGEL SPRINGS LTD / PHS GROUP,13/04/2018, 102.50 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,13/04/2018, 165.50 
Health & Well-being,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,03/04/2018, 545.63 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/04/2018, 667.14 
Health & Well-being,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,25/04/2018, 523.69 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,25/04/2018, 658.70 
Health & Well-being,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,30/04/2018, 750.47 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/04/2018, 620.40 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/04/2018, 457.28 
Health & Well-being,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,13/04/2018, 701.12 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,04/04/2018, 147.46 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,04/04/2018, 265.87 
Health & Well-being,My Options,Capital Financing Costs,Leased Equipment,LEX AUTOLEASE LTD,11/04/2018, 500.14 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,13/04/2018, 101.67 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,13/04/2018, 566.22 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/04/2018, 390.83 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/04/2018, 207.48 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/04/2018, 434.02 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,25/04/2018, 703.02 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,25/04/2018, 328.78 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,25/04/2018," 1,176.62 "
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/04/2018, 573.26 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/04/2018, 165.62 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/04/2018, 772.77 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/04/2018, 937.84 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/04/2018, 575.58 
