Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,23/08/2013,2682,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Leegomery Pharmacy,23/08/2013,1728,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Asda Instore Pharmacy,23/08/2013,226.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Medshires,23/08/2013,586.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Medshires,23/08/2013,169.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Muxton Pharmacy,23/08/2013,150,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Jhoots Pharmacy,23/08/2013,585,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,23/08/2013,664.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Jhoots Pharmacy,23/08/2013,510,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,23/08/2013,2131.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Rowlands Pharmacy,23/08/2013,1156.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Aqueduct Pharmacy,23/08/2013,420,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,23/08/2013,232.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,23/08/2013,624,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Superdrug Stores,23/08/2013,180,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Superdrug Stores,23/08/2013,115.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,23/08/2013,112.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Superdrug Stores,23/08/2013,252,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,23/08/2013,381,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Asda Instore Pharmacy,23/08/2013,207,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Jhoots Pharmacy,23/08/2013,450,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,WOODSIDE MEDICAL PRACTICE,08/08/2013,716.88,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2013,439.5,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,LAWLEY MEDICAL PRACTICE,08/08/2013,800,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,OAKENGATES MEDICAL PRACTICE,08/08/2013,4468.92,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,08/08/2013,5353.92,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,08/08/2013,2948.92,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2013,488.25,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,08/08/2013,3098.92,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,09/08/2013,800,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,IRONBRIDGE MEDICAL PRACTICE,09/08/2013,1071.88,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,09/08/2013,382.25,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,09/08/2013,5510.96,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Lloyds Pharmacy,09/08/2013,110.25,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,DAWLEY MEDICAL PRACTICES,09/08/2013,2203.76,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Hertfordshire Community NHS Trust,21/08/2013,154.24,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Walsall Healthcare NHS tRUST,21/08/2013,491,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Walsall Healthcare NHS tRUST,21/08/2013,482,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,01/08/2013,62269.83,
"Law, Democracy & Public Protection",Democratic Services,BDAB,Supplies & Services,Mobile Phones,ORANGE PCS LTD,16/08/2013,135,
"Law, Democracy & Public Protection",Democratic Services,BDAB,Supplies & Services,Mobile Phones,ORANGE PCS LTD,16/08/2013,135,
"Law, Democracy & Public Protection",Democratic Services,BDAB,Supplies & Services,Mobile Phones,ORANGE PCS LTD,16/08/2013,135,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,08/08/2013,417.96,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,08/08/2013,554.05,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Consultants Fees,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,02/08/2013,190,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Consultants Fees,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,02/08/2013,190,
"Law, Democracy & Public Protection",Democratic Services,BDAE,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,02/08/2013,394.32,
"Law, Democracy & Public Protection",Governance,MAAF,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,09/08/2013,4716.87,
"Law, Democracy & Public Protection",Public Protection,DEAB,Supplies & Services,Printing - Other,BRAISWICK PHOTOGRAPHIC CO LTD,02/08/2013,2500,
"Law, Democracy & Public Protection",Public Protection,DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,30/08/2013,192,
"Law, Democracy & Public Protection",Public Protection,DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,30/08/2013,192,
"Law, Democracy & Public Protection",Public Protection,DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,13/08/2013,176,
"Law, Democracy & Public Protection",Public Protection,DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,06/08/2013,192,
"Law, Democracy & Public Protection",Public Protection,DEAE,Transport-Related Expenditure,"Fees, Plating / Mot's",VIP-SYSTEMS LIMITED,30/08/2013,117.53,
"Law, Democracy & Public Protection",Public Protection,DEAE,Transport-Related Expenditure,"Fees, Plating / Mot's",VIP-SYSTEMS LIMITED,30/08/2013,254.44,
"Law, Democracy & Public Protection",Public Protection,DEAE,Transport-Related Expenditure,"Fees, Plating / Mot's",VIP-SYSTEMS LIMITED,09/08/2013,114.75,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Stationery,MESSRS SHAW AND SONS LTD,08/08/2013,148,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Subscriptions,LLG,12/08/2013,500,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Other Services,Contracts & Procurement Advice Limited,12/08/2013,2890,
Neighbourhood & Leisure Services,Arts & Culture,LCAB,Supplies & Services,Equipment - Purchase,Skoog Music Ltd,12/08/2013,1475.24,
Neighbourhood & Leisure Services,Arts & Culture,LCAB,Supplies & Services,Instructors Fees,Skoog Music Ltd,12/08/2013,479.8,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,190,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,336,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,184,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,222.3,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,280.5,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,PP ELECTRICAL SERVICES (Shropshire) Ltd,28/08/2013,-794,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,PP ELECTRICAL SERVICES (Shropshire) Ltd,21/08/2013,794,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,PP ELECTRICAL SERVICES (Shropshire) Ltd,29/08/2013,1588,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Printing - Other,LION FPG LIMITED,29/08/2013,2379,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Performing Rights Fees,THE PERFORMING RIGHT SOCIETY LIMITED,01/08/2013,2068.97,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Postages,Precision Marketing Group,12/08/2013,845.31,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Talented Artists Ltd,21/08/2013,5523.73,
Neighbourhood & Leisure Services,Arts & Culture,LCAF,Supplies & Services,Artistes Fees,Miss Debbie's T/A PFL Dance Ltd,06/08/2013,3182.46,
Neighbourhood & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,SCADGE LTD,01/08/2013,400,
Neighbourhood & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,ARCADIAN YOUTH DANCE COMPANY,22/08/2013,200,
Neighbourhood & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,Transit Trix Hip Hop Organisation,22/08/2013,200,
Neighbourhood & Leisure Services,Arts & Culture,LCAL,Supplies & Services,Other - Arts Development,Creative Health (Arts and Health) CIC,15/08/2013,350,
Neighbourhood & Leisure Services,Arts & Culture,LCAL,Supplies & Services,Artistes Fees,Creative Health (Arts and Health) CIC,13/08/2013,200,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,STAGE ELECTRICS PARTNERSHIP LTD,28/08/2013,124.1,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,High Viz Publicity Ltd,16/08/2013,975,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,7SENSE,01/08/2013,30181.91,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,ON,20/08/2013,1910.4,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Equipment - Hire,SHOW SYSTEMS HIRE SERVICES LTD,28/08/2013,8000,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,THE SIGN SHOP,28/08/2013,580,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Printing - Other,ALLWAG PROMOTIONS LTD,12/08/2013,220,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,Fools Paradise Ltd,15/08/2013,3560,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Artistes Fees,SGA Productions Limited,15/08/2013,1493.63,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Marketing & Publicity,High Viz Publicity Ltd,13/08/2013,1000,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Graphic Design Charges,SILK GROUP LTD,14/08/2013,115,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,B E Event Hire,30/08/2013,816,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,Events in a Tent Ltd,13/08/2013,1621.52,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,3S PRINT & DISPLAY LIMITED,02/08/2013,447,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Printing - Other,TELFORD REPROGRAPHICS LTD,02/08/2013,175,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Printing - Other,LION FPG LIMITED,06/08/2013,357,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Printing - Other,LION FPG LIMITED,06/08/2013,177,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/08/2013,178.92,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/08/2013,111.34,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Equipment - Hire,Bratby Gases,01/08/2013,110,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Other Materials,A1 BARSTUFF LTD,01/08/2013,150.3,
Neighbourhood & Leisure Services,Arts & Culture,LCAP,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,14/08/2013,127.76,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Other Expenses,UNIVERSITY OF WOLVERHAMPTON,22/08/2013,10000,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Laundry & Towel Hire,Cause4,15/08/2013,972.55,
Neighbourhood & Leisure Services,Highways & Engineering,ESAA,Supplies & Services,Conference Expenses,INSTITUTION OF LIGHTING PROFESSIONAL,29/08/2013,390,
Neighbourhood & Leisure Services,Highways & Engineering,ESAA,Supplies & Services,Software Purchases,EXCITECH LTD,14/08/2013,515,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAA,Supplies & Services,Bulk Refuse Contracts Purch,CRAEMER UK LTD,09/08/2013,7560,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAA,Supplies & Services,Bulk Refuse Contracts Purch,CRAEMER UK LTD,13/08/2013,1890,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAH,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,23/08/2013,98610.36,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAL,Supplies & Services,Subscriptions,LARAC,06/08/2013,380,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Premises-Related Expenditure,Preventative Maintenance,WELLINGTON INSULATION CO. LTD,12/08/2013,150,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Grants To Voluntary Organis,JONES & HAMPTON LTD,19/08/2013,107,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Other Materials,HANSON RIVER MAINTENANCE,29/08/2013,1180,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAW,Supplies & Services,Equipment - Purchase,HOLLINSWOOD & RANDLAY PARISH COUNCIL,05/08/2013,164.16,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBA,Premises-Related Expenditure,R&M -Buildings DLO Charge,FITZGERALD CONTRACTORS LTD,15/08/2013,1057.7,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,WESTERN POWER DISBRIBUTIONS,29/08/2013,675.12,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,ANDREW WATSON JONES,19/08/2013,240,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBP,Supplies & Services,Equipment - Hire,STANFORD MARSH FINANCE LTD,30/08/2013,640,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBP,Transport-Related Expenditure,Car Leasing,ALPHABET (UK) FLEET MANAGEMENT LIMITED,19/08/2013,483.57,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBR,Employees,Training Expenses,APSE,01/08/2013,125,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EECD,Premises-Related Expenditure,R&M -Buildings DLO Charge,TELFORD & WREKIN SERVICES LTD,23/08/2013,9476.99,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,653.86,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1984.81,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,2507.95,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,2715.6,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,2292.48,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,4754.21,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,930.84,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,2931.05,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,750.01,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,1515.08,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,438.3,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,5650.3,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,604.08,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,280.58,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,992.22,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,476.6,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,869.32,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1469.37,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,915.43,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,323.35,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,1795.18,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1253.92,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1823.26,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,6407.66,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAS,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,7569.83,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAS,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,349.3,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,R&M -Building Other,PP ELECTRICAL SERVICES (Shropshire) Ltd,29/08/2013,152.18,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,WESTERN POWER DISBRIBUTIONS,19/08/2013,450.36,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,WESTERN POWER DISBRIBUTIONS,19/08/2013,1023.62,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,WESTERN POWER DISBRIBUTIONS,19/08/2013,462.38,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,29233.26,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),30/08/2013,147.15,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),30/08/2013,159.46,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,15024.33,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,23/08/2013,11948.69,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBM,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,23/08/2013,178914.2,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBM,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,23/08/2013,771144.7,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EPAD,Supplies & Services,Other Grants (Expenses),HANSON RIVER MAINTENANCE,29/08/2013,1800,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EPAE,Premises-Related Expenditure,Grounds Maint - Playgrounds,T.G. Johnson Building and Landscape Limited,16/08/2013,782,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EPAE,Premises-Related Expenditure,Grounds Maint - Playgrounds,T.G. Johnson Building and Landscape Limited,16/08/2013,7798,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EPAH,Supplies & Services,Other Services,FITZGERALD CONTRACTORS LTD,01/08/2013,8487.98,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,HALCROW GROUP LIMTED,27/08/2013,21937.83,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,MCPHILLIPS (WELLINGTON) LTD,15/08/2013,12537.13,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAE,Supplies & Services,Other Grants (Expenses),FITZGERALD CONTRACTORS LTD,09/08/2013,1158.45,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAB,Supplies & Services,Commissions,CHAIRS & SPARES,14/08/2013,491.92,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAB,Supplies & Services,Commissions,Barnardos (Charity),07/08/2013,215.31,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAB,Supplies & Services,Commissions,THE BRITISH HEART FOUNDATION,07/08/2013,238.24,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAD,Supplies & Services,Other Services,SITA UK,19/08/2013,6818.31,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,Paint 360 Ltd,08/08/2013,3200,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,CARTWRIGHTS WASTE DISPOSAL SERV LTD,08/08/2013,169.88,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,CARTWRIGHTS WASTE DISPOSAL SERV LTD,08/08/2013,169,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Green Waste,JACK MOODY LTD,08/08/2013,413.9,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,SRCL LTD,19/08/2013,690,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Highways Equipment,SHROPSHIRE ROADSWEEPERS,19/08/2013,1144,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Highways Equipment,SITA UK,19/08/2013,11268.26,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,SITA UK,19/08/2013,1554.33,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,SITA UK,19/08/2013,108,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Asbestos Waste,SITA UK,19/08/2013,152.64,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Landfill Tax,SITA UK,19/08/2013,190.8,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,Paint 360 Ltd,09/08/2013,2310,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,CARTWRIGHTS WASTE DISPOSAL SERV LTD,20/08/2013,200.4,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Service Contracts,Paint 360 Ltd,23/08/2013,2145,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Other Materials,JACK MOODY LTD,14/08/2013,8979.6,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Green Waste,JACK MOODY LTD,14/08/2013,151.12,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Green Waste,JACK MOODY LTD,14/08/2013,2127.84,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Other Services,SITA UK,23/08/2013,50572.8,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAE,Supplies & Services,Landfill Tax,SITA UK,23/08/2013,242848.8,
