Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 270.60 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 215.16 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 596.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 333.30 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 269.75 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018," 1,350.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 320.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/10/2018, 406.72 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 714.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 418.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/10/2018, 656.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 302.29 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 747.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 175.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 636.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/10/2018, 200.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,23/10/2018, 480.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 405.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 404.60 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,23/10/2018, 972.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,23/10/2018, 644.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018, 765.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,15/10/2018, 654.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018," 1,572.70 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018," 1,300.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,15/10/2018, 126.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,15/10/2018, 560.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018, 532.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018," 1,024.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018," 1,683.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,15/10/2018, 872.10 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018, 588.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018, 867.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,15/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,11/10/2018, 288.07 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,11/10/2018," 2,555.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018," 1,080.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,11/10/2018, 275.40 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,11/10/2018," 1,220.16 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 600.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 648.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 495.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 560.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 504.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 384.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,11/10/2018, 732.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 468.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,11/10/2018, 760.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,11/10/2018, 528.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,11/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018," 1,008.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,11/10/2018, 546.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,08/10/2018, 360.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,08/10/2018," 1,300.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Travel Wood LTD,08/10/2018," 2,372.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,08/10/2018," 2,600.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,08/10/2018," 1,963.72 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,08/10/2018, 490.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,08/10/2018," 1,165.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,08/10/2018," 1,170.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 363.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,24/10/2018," 1,734.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 406.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,24/10/2018, 560.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 318.76 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 364.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,24/10/2018, 140.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 266.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 378.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,24/10/2018, 560.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 322.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,24/10/2018, 126.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/10/2018, 207.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 1,314.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 1,100.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,03/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,03/10/2018, 336.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 673.30 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 298.35 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Telford Cars,17/10/2018, 507.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 317.30 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,17/10/2018, 900.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 426.70 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 325.60 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 443.84 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 227.88 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 661.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,17/10/2018, 756.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,23/10/2018," 2,880.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,23/10/2018," 2,448.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018," 1,333.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018," 1,490.25 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018, 803.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,15/10/2018," 2,700.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,15/10/2018," 1,371.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,15/10/2018," 2,160.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,15/10/2018," 2,340.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,08/10/2018," 2,880.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,08/10/2018," 1,440.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,KLM TRAVEL,08/10/2018," 3,048.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,Telford Taxi Hire Limited,08/10/2018," 2,160.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 408.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 408.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 408.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 566.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 566.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ULTIMATE TAXIS LTD,24/10/2018, 566.68 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ELCOCK REISEN,09/10/2018," 2,325.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,ELCOCK REISEN,09/10/2018," 2,325.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 3,971.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 2,707.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 4,845.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 3,690.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 799.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,192.20 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 482.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 482.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 482.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,097.40 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,333.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,490.25 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,371.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,333.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,490.25 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,371.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,333.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,490.25 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,03/10/2018," 1,371.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,A-STAR TRANSPORT MIDLANDS LTD,03/10/2018," 3,690.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018," 1,333.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018," 1,490.25 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018, 803.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018, 803.67 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,17/10/2018," 1,097.40 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport,Queensway HLC,05/10/2018," 2,719.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Subscriptions,NATIONAL GOVERNORS ASSOCIATION,17/10/2018, 295.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Conference Expenses,TELFORD HOTEL LTD T/A HOLIDAY INN,17/10/2018, 382.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,NATIONAL LITERACY TRUST,05/10/2018, 738.10 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,15/10/2018, 804.83 
Education & Corporate Parenting,Consultancy & Advisory Services,Employees,Staff Training,D U Consultancy LTD,22/10/2018, 385.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Employees,Staff Training,Creative Cascade UK Ltd,22/10/2018, 989.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,23/10/2018, 105.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,23/10/2018, 114.46 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Administrative/Office Supplies,SILK GROUP LTD,02/10/2018, 147.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Other Services,NOAH'S ARK NURS & AFTER SCH CLUB,19/10/2018, 500.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,RAMADA TELFORD IRONBRIDGE,01/10/2018, 268.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,15/10/2018, 154.99 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,RAMADA TELFORD IRONBRIDGE,15/10/2018, 270.22 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,RAMADA TELFORD IRONBRIDGE,15/10/2018, 270.22 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,15/10/2018, 154.99 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Other Services,HEMPSALL CONSULTANCIES LIMITED,09/10/2018," 10,175.00 "
Education & Corporate Parenting,SEND (0-25),Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/10/2018," 4,000.00 "
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 468.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 792.50 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 561.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 512.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 192.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 288.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018," 1,095.00 "
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/10/2018, 468.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,29/10/2018, 500.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,29/10/2018, 270.00 
Education & Corporate Parenting,SEND (0-25),Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,29/10/2018, 156.00 
