Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,04/01/2013,1641.95,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TITANS,04/01/2013,355.5,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TITANS,08/01/2013,342,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,08/01/2013,1073.35,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TITANS,15/01/2013,239,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,15/01/2013,2212.9,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,08/01/2013,1408.9,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TITANS,29/01/2013,335,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,31/01/2013,1285.4,
Environment & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,22/01/2013,585.4,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Clean Mats & Toilet Requisites,THE CLEAN MACHINE DIRECT LTD,22/01/2013,-294.74,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Clean Mats & Toilet Requisites,THE CLEAN MACHINE DIRECT LTD,22/01/2013,294.74,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Trade Refuse,FCC RECYCLING (UK) LIMITED,22/01/2013,1071.75,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Purchase,LIVIAN AUTOS MOTOR FACTORS LTD,08/01/2013,128.98,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Purchase,HOUSE OF PLAY,28/01/2013,73000,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,PRINCIPAL HYGIENE SYSTEMS,16/01/2013,318.2,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SERVICES,28/01/2013,330.5,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Publications,ORION MEDIA,07/01/2013,1056.08,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Publications,BORDER PUBLISHING LTD,16/01/2013,150,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Publications,ORION MEDIA,22/01/2013,226.88,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Publications,ORION MEDIA,22/01/2013,679.36,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,255,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,251.25,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,255,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,202.5,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,-255,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,-251.25,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,-255,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,16/01/2013,-202.5,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,First Aid,Wallace Cameron,30/01/2013,288.42,
Environment & Leisure Services,Leisure Facilities & Services,LEIR,Income,Telephone Income,SLIDERS SKATE SHOP,08/01/2013,157,
Environment & Leisure Services,Leisure Facilities & Services,LEMH,Supplies & Services,Other Services,TELFORD COLLEGE OF ARTS & TECHNOLOGY,16/01/2013,400,
Environment & Leisure Services,Leisure Facilities & Services,LENP,Employees,Staff Training,IQL UK LTD,08/01/2013,132.5,
Environment & Leisure Services,Leisure Facilities & Services,LENP,Premises-Related Expenditure,Contract Cleaning,KRYSTAL HYGIENE LIMITED,09/01/2013,155.19,
Environment & Leisure Services,Leisure Facilities & Services,LEWE,Supplies & Services,Licences,Les Mills Fitness UK Ltd,08/01/2013,194.54,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Equipment - Purchase,Shoretan Leisure,24/01/2013,1000,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Equipment - Purchase,J P LENNARD LTD,22/01/2013,901.19,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Equipment - Purchase,J P LENNARD LTD,10/01/2013,550,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,AIR PRODUCTS PLC,08/01/2013,167.86,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,24/01/2013,560.85,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,24/01/2013,239.03,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,AIR PRODUCTS PLC,24/01/2013,329.15,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,AIR PRODUCTS PLC,24/01/2013,167.86,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Items For Resale,ASA AWARDS,24/01/2013,653.6,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Licences,IQL UK LTD,08/01/2013,132.5,
Environment & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Promotion Expenses,360 IMAGERY,07/01/2013,531,
Family & Cohesion Services,Children Specialist Services,GPAA,Supplies & Services,Other Services,Pearson Assessments,09/01/2013,106,
Family & Cohesion Services,Children Specialist Services,HDAF,Supplies & Services,Equipment - Purchase,ACTION FOR CHILDREN LIMITED,18/01/2013,1414.4,
Family & Cohesion Services,Children Specialist Services,HDAF,Third Party Payments,Private Contractors,ACTION FOR CHILDREN LIMITED,04/01/2013,135000,
Family & Cohesion Services,Children Specialist Services,HDAJ,Supplies & Services,Section 17 Childrens Act,SW Expertise,18/01/2013,774.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Supplies & Services,Section 17 Childrens Act,SW Expertise,18/01/2013,774.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Supplies & Services,Section 17 Childrens Act,SW Expertise,28/01/2013,774.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Supplies & Services,Section 17 Childrens Act,SW Expertise,18/01/2013,774.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,18/01/2013,299.6,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,18/01/2013,251.69,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,18/01/2013,142.44,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,18/01/2013,194.92,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,18/01/2013,121.5,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,18/01/2013,145,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,319.4,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,314.89,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,177.36,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,159.7,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,159.7,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,28/01/2013,243,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,28/01/2013,106.39,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,28/01/2013,177.31,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,221.7,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,28/01/2013,176.2,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE THE CARE COMPANY LTD,28/01/2013,285.5,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,236.48,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,269.11,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,28/01/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,18/01/2013,169.56,
Family & Cohesion Services,Children Specialist Services,HDAK,Transport-Related Expenditure,Travelling Expenses General,CENTRAL TAXIS LTD SHREWSBURY,28/01/2013,270,
Family & Cohesion Services,Children Specialist Services,HDAK,Income,Fees & Charges General,ACTION FOR CHILDREN LIMITED,04/01/2013,11121,
Family & Cohesion Services,Children Specialist Services,HDAK,Income,Fees & Charges General,NEW OPTIONS (3) LTD,28/01/2013,1109.29,
Family & Cohesion Services,Children Specialist Services,JSAA,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,23/01/2013,134.71,
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,CASTLECARE EDUCATION LTD,04/01/2013,61750,
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,YOUNG OPTIONS COLLEGE LTD,28/01/2013,21498.22,
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,NEW OPTIONS (3) LTD,28/01/2013,28388.08,
Family & Cohesion Services,Children Specialist Services,KNAC,Third Party Payments,Contribution To Other La's,SERCO SHARED SERVICES CENTRE,28/01/2013,44004,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Equipment - Purchase,PURETONE LIMITED,09/01/2013,166.75,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Equipment - Purchase,CONNEVANS LIMITED,25/01/2013,102.4,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Equipment - Purchase,OTICON LIMITED,22/01/2013,136,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,CONNEVANS LIMITED,08/01/2013,136.5,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,CONNEVANS LIMITED,08/01/2013,169.12,
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Mobile Phones,ORANGE PCS LTD,24/01/2013,135,
Family & Cohesion Services,Cohesion,HCAF,Employees,Staff Training,Vestia Community Trust Ltd,07/01/2013,3000,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,CHIPMUNKS NURSERY,04/01/2013,6984,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,EARLYWORLD LIMITED,04/01/2013,291,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,REDACTED PERSONAL INFORMATION,04/01/2013,291,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABACUS (DAWLEY) LTD,04/01/2013,6272.64,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,APPLE TREES NURSERY,04/01/2013,218.25,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,HADLEY UNDER 5'S,04/01/2013,2328,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,REDACTED PERSONAL INFORMATION,04/01/2013,291,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,B) WT'ON METHODIST CHURCH PLAYGR,04/01/2013,218.25,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,TOTS AND TODDLERS DAYCARE,04/01/2013,3492,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,WOODEN TOPS DAY NURSERY,04/01/2013,6712.4,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,LILLESHALL PRE-SCHOOL PLAYGROUP,04/01/2013,218.25,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,REDACTED PERSONAL INFORMATION,04/01/2013,582,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,STEPPING STONES AT CAPTAIN WEBB,04/01/2013,1164,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,TEAGUES BRIDGE PRE-SCHOOL ,04/01/2013,218.25,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,LITTLE CHICKS PRE-SCHOOL,04/01/2013,1164,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,LITTLE DRAGONS PRE-SCHOOL,04/01/2013,1746,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,NOAH'S ARK NURS & AFTER SCH CLUB,04/01/2013,654.75,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,OUR WORLD NEIGHBOURHOOD NURSERY,04/01/2013,582,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,PLAY-DAYS CORPORTION LTD,04/01/2013,873,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,RANDLAY ROUNDABOUTS,04/01/2013,1746,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,SMILEY FACES DAY NURSERIES LTD,04/01/2013,1746,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,EDGMOND OWLS,04/01/2013,582,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABACUS (DAWLEY) LTD,04/01/2013,1746,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,TRENCH TOTS NEIGHBOURHOOD NURSERY LTD,04/01/2013,1746,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABACUSDAY NURSERY,07/01/2013,291,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,BROOKSIDE PRE-SCHOOL & PLAYGROUP,04/01/2013,611.1,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,STRAWBERRY HILL DAY NURSERY,04/01/2013,2037,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,KIDS 4 US,04/01/2013,218.25,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,DAISY CHAIN DAY CARE LTD,04/01/2013,3492,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,EARLYWORLD LIMITED,04/01/2013,873,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,HONEYBUNS NURSERIES,04/01/2013,1183.4,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,CENTRAL PARK NURSERY,04/01/2013,291,
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,CHILDCARE SOS,04/01/2013,2037,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Voluntary Bodies,APPLE TREES NURSERY,04/01/2013,1031.18,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,EARLYWORLD LIMITED,04/01/2013,5754.31,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,04/01/2013,717.12,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,1486.08,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,740.88,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,747.36,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,363.96,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABACUS DAY NURSERY,04/01/2013,2998.08,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,375.84,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,03/01/2013,358.56,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HADLEY UNDER 5'S,04/01/2013,15630.84,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN @ OLD HALL,04/01/2013,11108.45,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,TIGGYWINKLES MONTESSORI NURSERY,04/01/2013,6396.26,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,RANDLAY ROUNDABOUTS,04/01/2013,1146.96,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,B) WT'ON METHODIST CHURCH PLAYGR,04/01/2013,5734.8,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,TOTS AND TODDLERS DAYCARE,04/01/2013,12759.12,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,TEAGUES BRIDGE PRE-SCHOO,04/01/2013,12322.8,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,WOODEN TOPS DAY NURSERY,04/01/2013,13167.36,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,04/01/2013,2086.56,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,LILLESHALL PRE-SCHOOL PLAYGROUP ,04/01/2013,4871.88,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,04/01/2013,1486.08,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CYGNETS PRE-SCHOOL,04/01/2013,10824.19,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,STEPPING STONES AT CAPTAIN WEBB,04/01/2013,5702.4,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,04/01/2013,358.56,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,LITTLE CHICKS PRE-SCHOOL,04/01/2013,7133.18,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,LITTLE DRAGONS PRE-SCHOOL,04/01/2013,3780,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,NOAH'S ARK NURS & AFTER SCH CLUB,04/01/2013,17936.64,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,OUR WORLD NEIGHBOURHOOD NURSERY,04/01/2013,4422.38,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,PLAY-DAYS CORPORTION LTD,04/01/2013,3938.11,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,PRIORSLEE PRE-SCHOOL,04/01/2013,7133.18,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,PUDDLEDUCKS PLAYGROUP,04/01/2013,9596.45,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,SMILEY FACES DAY NURSERIES LTD,04/01/2013,11055.96,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,EDGMOND OWLS,04/01/2013,7411.82,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CHIPMUNKS NURSERY,04/01/2013,18275.54,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,TRENCH TOTS NEIGHBOURHOOD NURSERY LTD,04/01/2013,8743.68,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABACUSDAY NURSERY,07/01/2013,1137.24,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CASTLE HOUSE SCHOOL TRUST LTD,04/01/2013,6927.23,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,BROOKSIDE PRE-SCHOOL & PLAYGROUP,04/01/2013,4109.83,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,STRAWBERRY HILL DAY NURSERY,04/01/2013,5443.2,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,KIDS 4 US,04/01/2013,3507.41,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN DAY CARE LTD,04/01/2013,11350.37,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HALESFIELD DAY NURSERY CENTRE,04/01/2013,6174,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,EARLYWORLD LIMITED,04/01/2013,11135.66,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HONEYBUNS NURSERIES,04/01/2013,31549.01,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CENTRAL PARK NURSERY,04/01/2013,9799.92,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CHILDCARE SOS,04/01/2013,3593.81,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,LADYGROVE NURSERY,04/01/2013,6065.28,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,HIGH ERCALL PRE-SCHOOL,04/01/2013,3789.5,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,CASTLE HOUSE SCHOOL TRUST LTD,04/01/2013,2531.34,
Family & Cohesion Services,Early Intervention,GEAD,Employees,Professional Subs,NATIONAL PORTAGE ASSOCIATION,31/01/2013,-150,
Family & Cohesion Services,Early Intervention,GEAD,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,15/01/2013,105.5,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Other Services,WOODSIDE FAMILY GROUP PROJECT,29/01/2013,2410,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Other Services,WOODSIDE FAMILY GROUP PROJECT,24/01/2013,1606.66,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Computer Software (Maint),CACI LTD,09/01/2013,7732.01,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,08/01/2013,110,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,10/01/2013,150,
Family & Cohesion Services,Early Intervention,GEAK,Employees,Childcare Provision,CHILDCARE SOS,31/01/2013,133.8,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,General Rents,PARK LANE CENTRE,14/01/2013,6871.5,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,General Rents,PARK LANE CENTRE,14/01/2013,8543.5,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,CHERRY EVENT MANAGEMENT,31/01/2013,200,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,07/01/2013,823.16,
Family & Cohesion Services,Early Intervention,GEAK,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,14/01/2013,132,
Family & Cohesion Services,Early Intervention,GEAK,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,07/01/2013,115,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Materials,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),15/01/2013,226.9,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Sport Equip - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),15/01/2013,295.1,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,XEROX (UK) LTD,07/01/2013,157.11,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,XEROX (UK) LTD,22/01/2013,153.6,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,XEROX (UK) LTD,22/01/2013,166.33,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,22/01/2013,108,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,22/01/2013,108,
