Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,08/03/2018, 355.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,08/03/2018, 138.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,08/03/2018, 213.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,08/03/2018, 574.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,08/03/2018, 160.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 160.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 103.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 181.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 117.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 550.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 412.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 418.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 531.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 261.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 279.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 294.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lloyds Pharmacy,06/03/2018, 163.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,28/03/2018," 246,322.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,University Hospitals Birmingham NHS Foundation Trust,08/03/2018, 975.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Coventry and Warwickshire Partnership NHS Trust,08/03/2018, 138.14 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,06/03/2018, 343.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,06/03/2018, 474.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,06/03/2018, 384.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Dudley Taylor Pharmacies Ltd,08/03/2018, 378.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Warrington & Halton NHS FT,06/03/2018, 139.21 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Telford and Wrekin CCG ,27/03/2018," 3,339.63 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,NHS Telford and Wrekin CCG ,20/03/2018," 2,337.10 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,NHS Telford and Wrekin CCG ,20/03/2018," 1,937.23 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,20/03/2018, 260.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,20/03/2018, 279.57 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,27/03/2018, 612.42 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,20/03/2018, 306.21 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,13/03/2018, 197.07 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/03/2018, 660.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,06/03/2018, 702.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,06/03/2018, 894.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,06/03/2018, 990.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,08/03/2018, 846.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Aqueduct Pharmacy,08/03/2018, 778.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,20/03/2018, 268.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,06/03/2018, 414.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,06/03/2018, 390.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,08/03/2018, 283.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,PASAB Ltd T/A Jhoots Pharmacy,08/03/2018, 327.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lawley Pharmacy,06/03/2018, 166.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lawley Pharmacy,06/03/2018, 139.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Lawley Pharmacy,08/03/2018, 120.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,06/03/2018, 214.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,08/03/2018, 174.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,08/03/2018, 195.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,06/03/2018, 378.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Leegomery Pharmacy,06/03/2018, 250.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,20/03/2018, 183.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,20/03/2018, 189.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,20/03/2018, 135.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,06/03/2018, 136.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Malinslee Pharmacy,06/03/2018, 132.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 117.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 127.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 301.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 294.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 306.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 120.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 117.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 204.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,06/03/2018, 112.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,08/03/2018, 546.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Rowlands Pharmacy,08/03/2018, 528.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,06/03/2018, 511.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,06/03/2018, 136.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,06/03/2018, 189.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,06/03/2018, 204.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,08/03/2018, 117.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Woodside Pharmacy,08/03/2018, 130.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,North 51 Limited,20/03/2018," 13,340.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Worcestershire Health and Care,20/03/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,06/03/2018, 325.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,06/03/2018, 420.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,06/03/2018, 403.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,08/03/2018, 274.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,DIND LTD T/A Donnington Pharmacy,08/03/2018, 360.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,CAIS Ltd,20/03/2018," 2,025.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,CAIS Ltd,20/03/2018," 2,250.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,CAIS Ltd,20/03/2018," 12,500.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,East Cheshire NHS Trust,20/03/2018, 139.11 
Health & Well-being,Consultant in Public Health,Supplies & Services,Artistes Fees,Anstice Community Trust,08/03/2018, 337.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ENTERTAINERS MANAGEMENT LTD,08/03/2018," 7,289.25 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ODDSOCKS COMMUNICATIONS LTD,07/03/2018, 500.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,SHROPSHIRE COUNCIL ,26/03/2018, 500.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Confectionery & Snacks,Eden Farm Hulleys,06/03/2018, 320.32 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION,09/03/2018," 1,120.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Libraries Book Fund,PP ELECTRICAL SERVICES (Shropshire) Ltd,29/03/2018," 3,240.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Libraries Book Fund,PP ELECTRICAL SERVICES (Shropshire) Ltd,29/03/2018," 7,692.73 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ARTISTES INTERNATIONAL MANAGEMENT,19/03/2018," 2,142.53 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ARTISTES INTERNATIONAL MANAGEMENT,01/03/2018," 2,051.66 "
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 350.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 350.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 700.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 350.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 350.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Subsistence,THE ARLESTON INN HOTEL,08/03/2018, 700.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Crockery/Hardware/Light Equip,A1 BARSTUFF LTD,19/03/2018, 189.98 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ALAN CLAYTON CONCERTS LTD,23/03/2018," 8,555.01 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,THE CULTURAL SISTERS,07/03/2018, 577.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,THE CULTURAL SISTERS,06/03/2018, 825.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Audit Services,DMC STOCKTAKING,08/03/2018, 160.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Audit Services,DMC STOCKTAKING,08/03/2018, 160.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,HOUSEFULL PRODUCTIONS LTD,26/03/2018," 2,683.31 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,HMM ARTS LTD,16/03/2018," 10,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,HMM ARTS LTD,16/03/2018," 4,915.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,HMM ARTS LTD,27/03/2018," 1,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,HMM ARTS LTD,21/03/2018," 4,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,INANDAROUND MAGAZINES,08/03/2018, 215.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,23/03/2018, 323.10 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,23/03/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,29/03/2018, 135.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,01/03/2018, 180.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/03/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,23/03/2018, 150.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 389.60 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 211.36 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 537.90 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 910.20 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 101.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/03/2018, 101.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 161.34 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 226.54 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 389.60 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/03/2018, 490.39 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 101.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 173.80 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 211.36 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 148.68 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/03/2018, 128.40 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 319.28 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 183.86 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 365.52 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 598.46 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 101.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,27/03/2018, 101.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,PPG ARCHITECTURAL COATINGS UK LTD,14/03/2018, 272.09 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,PPG ARCHITECTURAL COATINGS UK LTD,14/03/2018, 614.59 
Health & Well-being,Culture & Recreation,Supplies & Services,Printing - Print Room,PREMIER ROLLS (SOUTH) LTD,23/03/2018, 532.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,06/03/2018, 906.24 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,06/03/2018, 125.48 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,06/03/2018," 1,146.56 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,06/03/2018, 112.56 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,SHROPSHIRE CHAMBER OF COMMERCE & ENTERPR,07/03/2018," 1,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,VIENNA FESTIVAL BALLET,21/03/2018," 2,940.70 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD ,08/03/2018, 275.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD ,08/03/2018, 950.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Sympathetic Developments,12/03/2018," 1,900.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,Heritage Music & Caswell's Strings,08/03/2018," 1,040.95 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,Heritage Music & Caswell's Strings,08/03/2018, 427.41 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,Heritage Music & Caswell's Strings,08/03/2018, 148.90 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,Stage and Studios Services Limited,27/03/2018, 300.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Promotion Expenses,Spektrix Limited,13/03/2018," 2,516.77 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,Make Some Noise Ltd,16/03/2018," 2,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,Make Some Noise Ltd,16/03/2018," 18,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Instructors Fees,Make Some Noise Ltd,16/03/2018," 1,201.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Street Kings UK,08/03/2018, 960.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Fees,Acrylicize Limited,16/03/2018," 18,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,Bauer Radio Ltd,27/03/2018, 300.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Marketing & Publicity,Stripe Master Ltd,09/03/2018," 1,525.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Flying Ducks Ltd,14/03/2018," 6,150.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,DTS MEDIA LTD,08/03/2018, 150.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Printing - Print Room,MATM (advanced mailings only),13/03/2018," 2,544.10 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Jinlong Culture &  Performing Arts Ltd,08/03/2018," 1,740.18 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Beach Boyz Tribute Band Ltd,01/03/2018," 1,563.14 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Nett Uk Ltd,12/03/2018," 7,499.50 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Majic Productions Limited,26/03/2018, 539.86 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,MD School of Performing Arts,23/03/2018," 1,919.88 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Shropshire Festivals Limited,12/03/2018, 205.83 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Anstice Community Trust,26/03/2018, 343.20 
Health & Well-being,Health Improvement,Supplies & Services,Equipment - Purchase,Fortis Sports Solutions LTD,12/03/2018, 740.00 
Health & Well-being,Health Improvement,Supplies & Services,Other Services,DONNINGTON PARTNERSHIP,23/03/2018, 112.00 
Health & Well-being,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Sutton Hill Community Trust,16/03/2018, 105.00 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,16/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,16/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,23/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,23/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,05/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,05/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,08/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,08/03/2018, 342.15 
Health & Well-being,My Options,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,22/03/2018, 310.36 
Health & Well-being,My Options,Supplies & Services,Items For Resale,REDACTED PERSONAL INFORMATION,29/03/2018, 196.45 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,26/03/2018, 165.02 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,20/03/2018, 165.02 
Health & Well-being,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,ANGEL SPRINGS LTD / PHS GROUP,21/03/2018, 102.50 
Health & Well-being,My Options,Supplies & Services,Laundry & Towel Hire,ANGEL SPRINGS LTD / PHS GROUP,08/03/2018, 207.48 
Health & Well-being,My Options,Supplies & Services,Adult Flexi / Day Care,REDACTED PERSONAL INFORMATION,09/03/2018, 197.48 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,16/03/2018, 148.11 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,23/03/2018, 148.11 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,08/03/2018, 148.11 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,08/03/2018, 148.11 
Health & Well-being,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,16/03/2018, 148.11 
Health & Well-being,My Options,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,27/03/2018, 151.20 
Health & Well-being,My Options,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,28/03/2018, 176.00 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,CHRISBEON OFFICE SUPPLIES,13/03/2018, 285.00 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,CHRISBEON OFFICE SUPPLIES,13/03/2018, 308.00 
Health & Well-being,My Options,Capital Financing Costs,Leased Equipment,CARESHOP,21/03/2018, 117.44 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,20/03/2018, 291.47 
Health & Well-being,My Options,Supplies & Services,Equipment - Purchase,THE CONSORTIUM FOR PURCHASING & DISTRIBUTION LTD T/A WEST MERCIA SUPPLIES,21/03/2018, 171.37 
Health & Well-being,My Options,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,15/03/2018, 300.00 
Health & Well-being,My Options,Premises-Related Expenditure,Hire Of Rooms,1ST PRIORSLEE & ST GEORGES SCOUT GROUP,05/03/2018, 280.00 
Health & Well-being,My Options,Capital Financing Costs,Leased Equipment,LEX AUTOLEASE LTD,26/03/2018, 657.38 
Health & Well-being,My Options,Capital Financing Costs,Leased Equipment,LEX AUTOLEASE LTD,21/03/2018, 500.14 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,27/03/2018, 636.70 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/03/2018, 328.78 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/03/2018, 200.90 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/03/2018, 176.96 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,09/03/2018, 802.88 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,27/03/2018, 632.49 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,27/03/2018, 731.75 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,27/03/2018, 567.03 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/03/2018, 274.24 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/03/2018, 317.05 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/03/2018, 493.52 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,21/03/2018, 467.40 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,12/03/2018, 467.40 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,07/03/2018, 858.28 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/03/2018, 641.47 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/03/2018, 487.56 
Health & Well-being,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/03/2018, 460.88 
