Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Redhill Primary Academy,21/09/2018,1567.28
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Kickstart Academy,21/09/2018,17309.5
Education & Corporate Parenting,SEND (0-25),Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,21/09/2018,4000
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options College Shifnal BESD (1),10/09/2018,29358.51
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,26/09/2018,98067.17
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,03/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,03/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,03/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,26/09/2018,4092.34
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,26/09/2018,2437.99
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY,26/09/2018,7662.24
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,26/09/2018,5485.46
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,26/09/2018,348.28
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,26/09/2018,1393.14
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,26/09/2018,435.35
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,26/09/2018,3221.63
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,26/09/2018,8358.81
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,26/09/2018,2002.63
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,26/09/2018,13408.92
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,27/09/2018,161917
Education & Corporate Parenting,SEND (0-25),Third Party Payments,Residential Expenditure,The National Teaching & Advisory Service,04/09/2018,854.5
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY,12/09/2018,8794.16
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,ADAMS GRAMMAR SCHOOL,12/09/2018,174.14
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,12/09/2018,348.28
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY,12/09/2018,7662.24
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,12/09/2018,7139.82
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,12/09/2018,1393.14
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,12/09/2018,13408.89
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,12/09/2018,12189.92
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,12/09/2018,23835
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,12/09/2018,1393.14
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,12/09/2018,435.35
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,12/09/2018,3221.63
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,12/09/2018,2176.77
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,12/09/2018,2437.99
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,12/09/2018,14540.85
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,12/09/2018,1567.28
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,12/09/2018,4092.34
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,12/09/2018,10013.16
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,12/09/2018,8358.81
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,12/09/2018,2002.63
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,12/09/2018,2612.13
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,12/09/2018,11841.65
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,12/09/2018,1218.99
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options College Shifnal BESD (1),12/09/2018,29085.84
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,12/09/2018,5485.46
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,12/09/2018,348.28
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,12/09/2018,435.35
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,12/09/2018,4440.62
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,12/09/2018,3656.98
Education & Corporate Parenting,SEND (0-25),Supplies & Services,Translation Services,VISS LTD,20/09/2018,115
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ruskin Mill Trust,21/09/2018,
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,21/09/2018,13275
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,THOMAS TELFORD SCHOOL ,21/09/2018,2437.98
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY,21/09/2018,12801.56
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,21/09/2018,8677.02
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,21/09/2018,7625.73
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,21/09/2018,5808.7
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,SHREWSBURY COLLEGES GROUP,14/09/2018,
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chethams School of Music,14/09/2018,4180.55
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,14/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options College Shifnal BESD (1),14/09/2018,31717.92
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,14/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options Higford (Options Autism (5) Limited,14/09/2018,38564.92
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,SUNFIELD CHILDRENS HOMES LTD,14/09/2018,
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,14/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Peak Activity Services Ltd,14/09/2018,22125
Education & Corporate Parenting,SEND (0-25),Supplies & Services,Health & Safety Expenses,G & S SMIRTHWAITE LTD,25/09/2018,1068
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CRUCKTON HALL SCHOOL,12/09/2018,25000
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,12/09/2018,20419.73
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,12/09/2018,5772.5
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options College Shifnal BESD (1),12/09/2018,30049.5
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,SHREWSBURY COLLEGES GROUP,13/09/2018,93928.09
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Options College Shifnal BESD (1),06/09/2018,30049.5
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,LITTLE CHICKS PRE-SCHOOL LTD,18/09/2018,876.71
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Aqueduct Little Learners,18/09/2018,575.34
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Busy Bees Day Nursery Telford,18/09/2018,109.59
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,REDACTED PERSONAL INFORMATION,18/09/2018,1922.83
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chec Mates Day Care,18/09/2018,961.41
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,CENTRAL PARK NURSERY,18/09/2018,575.34
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,EARLYWORLD LIMITED,18/09/2018,219.18
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,LITTLE DRAGONS PRE-SCHOOL,18/09/2018,109.59
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,Apley Village Day Nursery,18/09/2018,575.34
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,SMILEY FACES DAY NURSERIES LTD,18/09/2018,1150.68
Education & Corporate Parenting,SEND (0-25),Third Party Payments,DSG - High Needs Block,NOAH'S ARK NURS & AFTER SCH CLUB,18/09/2018,657.54
Education & Corporate Parenting,SEND (0-25),Employees,Staff Training,COMMUNICATE-ED,28/09/2018,145
Education & Corporate Parenting,SEND (0-25),Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,26/09/2018,129.15
Finance & Human Resources,Corporate Codes,Supplies & Services,Events,APSE (MANCHESTER),25/09/2018,1690
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,21/09/2018,27024.32
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,21/09/2018,31411.51
Finance & Human Resources,Corporate Codes,Supplies & Services,Other Grants (Expenses),STIRCHLEY & BROOKSIDE PARISH COUNCIL (NON PRECEPT),14/09/2018,18000
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,07/09/2018,26805.51
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,05/09/2018,23997.72
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,27/09/2018,27924.38
Finance & Human Resources,Corporate Codes,Supplies & Services,Other Grants (Expenses),Arleston Community Centre,27/09/2018,8760
Finance & Human Resources,Employment Services & Purchase Ledger,Employees,Course Fees,IPP Education,04/09/2018,2695
Finance & Human Resources,Finance,Supplies & Services,Other Services,ALLPAY.NET LIMITED,25/09/2018,133.29
Finance & Human Resources,Finance,Supplies & Services,Other Services,ALLPAY.NET LIMITED,25/09/2018,387.84
Finance & Human Resources,Finance,Supplies & Services,Other Services,ALLPAY.NET LIMITED,25/09/2018,2886.34
Finance & Human Resources,"Finance Manager (Business, Education & Care)",Employees,Course Fees,Severn Financial Training,07/09/2018,2260
Finance & Human Resources,"Finance Manager (Business, Education & Care)",Employees,Professional Subs,AAT,03/09/2018,151
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,24/09/2018,138.6
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,Capita Recruitment Vetting Service ,13/09/2018,292.5
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Dr J B,20/09/2018,160
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),NORTHGATE PUBLIC SERVICES (UK) LTD,07/09/2018,750
Finance & Human Resources,Revenues,Employees,Training Fees,NORTHGATE PUBLIC SERVICES (UK) LTD,26/09/2018,250
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP LTD ,14/09/2018,828.66
Finance & Human Resources,Revenues,Employees,Training Fees,NORTHGATE PUBLIC SERVICES (UK) LTD,26/09/2018,250
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,MARKETING AT THE MILL,20/09/2018,120
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,TELFORD REPROGRAPHICS LTD,20/09/2018,285
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,20/09/2018,186
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,14/09/2018,624.52
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,PREMIER PAPER GROUP LTD,25/09/2018,107.5
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,LION FPG LIMITED,25/09/2018,516
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,TUDOR PRINT & SIGNS,10/09/2018,156
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,26/09/2018,195.37
Finance & Human Resources,Revenues,Supplies & Services,Conference Fees,IRRV,26/09/2018,1300
Finance & Human Resources,Revenues,Supplies & Services,Conference Fees,IRRV,26/09/2018,330
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,LEXON GB LTD,03/09/2018,625.26
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,LEXON GB LTD,03/09/2018,120
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,MailSolutions,11/09/2018,298.6
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,MARKETING AT THE MILL,12/09/2018,102
Finance & Human Resources,Revenues,Third Party Payments,Debt Collection Agent,JACOBS,04/09/2018,385
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,04/09/2018,231
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,CDP Print Management,04/09/2018,151.74
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,413.88
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,714.91
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,460.9
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,437.02
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,906.38
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,380.62
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,496.98
Finance & Human Resources,Revenues,Supplies & Services,Printing - Print Room,PREMIER PAPER GROUP LTD,13/09/2018,113.54
Finance & Human Resources,Revenues,Third Party Payments,Private Contractors,ROSSENDALES LTD,06/09/2018,195.73
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,LEXON GB LTD,28/09/2018,135.53
Finance & Human Resources,Revenues,Supplies & Services,Postages,Francotyp Postalia Ltd ,14/09/2018,3000
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP LTD ,04/09/2018,2103.6
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP LTD ,06/09/2018,2027.52
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,06/09/2018,108.65
Finance & Human Resources,Revenues,Supplies & Services,Postages,G FORCE EXPRESS PARCELS LTD,13/09/2018,716.86
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,13/09/2018,330
"Governance, Procurement & Commissioning",Commissioning,Supplies & Services,Other Grants (Expenses),South Staffordshire and Shropshire Healthcare NHS Foundation Trust,11/09/2018,10414.3
"Governance, Procurement & Commissioning",Democratic & Legal Services,Employees,Staff Training,Hoey Ainscough Associates Ltd,25/09/2018,140
"Governance, Procurement & Commissioning",Democratic & Legal Services,Employees,Staff Training,SOLICITORS GROUP,25/09/2018,129
"Governance, Procurement & Commissioning",Democratic & Legal Services,Employees,Staff Training,SOLICITORS GROUP,25/09/2018,129
"Governance, Procurement & Commissioning",Democratic & Legal Services,Employees,Recruitment Advertising,THE LAW SOCIETY,25/09/2018,745
"Governance, Procurement & Commissioning",Democratic & Legal Services,Supplies & Services,Other Services,OAKENGATES TOWN COUNCIL,25/09/2018,135
"Governance, Procurement & Commissioning",Democratic & Legal Services,Supplies & Services,Comp Software (Purch / Hire),IKEN BUSINESS LTD,03/09/2018,171.26
"Governance, Procurement & Commissioning",Democratic & Legal Services,Supplies & Services,Computer Software (Maint),IKEN BUSINESS LTD,03/09/2018,7398
"Governance, Procurement & Commissioning",Democratic Services,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,20/09/2018,333.06
"Governance, Procurement & Commissioning",Democratic Services,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,20/09/2018,1881.46
"Governance, Procurement & Commissioning",Democratic Services,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,20/09/2018,131.82
"Governance, Procurement & Commissioning",Democratic Services,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,20/09/2018,492.18
"Governance, Procurement & Commissioning",Democratic Services,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,20/09/2018,107.92
"Governance, Procurement & Commissioning",Democratic Services,Employees,Staff Training,Centre for Public Scrutiny,07/09/2018,150
"Governance, Procurement & Commissioning",Democratic Services,Employees,Staff Training,LGG Limited,10/09/2018,215
"Governance, Procurement & Commissioning",Democratic Services,Employees,Staff Training,LLG Legal Training,10/09/2018,215
"Governance, Procurement & Commissioning",Democratic Services,Transport-Related Expenditure,District Council Vehicles,K & L CARS,03/09/2018,148
"Governance, Procurement & Commissioning",Democratic Services,Transport-Related Expenditure,District Council Vehicles,K & L CARS,03/09/2018,204
"Governance, Procurement & Commissioning",Democratic Services,Transport-Related Expenditure,District Council Vehicles,K & L CARS,18/09/2018,335
"Governance, Procurement & Commissioning",Democratic Services,Transport-Related Expenditure,District Council Vehicles,K & L CARS,18/09/2018,115
"Governance, Procurement & Commissioning","Internal Audit, Information Governance & Insurance Services",Employees,Course Fees,ITS Training (UK) Limited,14/09/2018,1338
"Governance, Procurement & Commissioning","Internal Audit, Information Governance & Insurance Services",Supplies & Services,Miscellaneous Insurance,ZURICH INSURANCE & MUNICIPAL  CO,07/09/2018,144877.54
"Governance, Procurement & Commissioning","Internal Audit, Information Governance & Insurance Services",Supplies & Services,Miscellaneous Insurance,ZURICH INSURANCE & MUNICIPAL  CO,07/09/2018,271317.96
"Governance, Procurement & Commissioning",Procurement & Brokerage,Employees,Training Expenses,SHROPSHIRE PARTNERS IN CARE LTD,13/09/2018,5000
"Governance, Procurement & Commissioning",Procurement & Brokerage,Third Party Payments,Private Contractors,POHWER,24/09/2018,16137.25
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Asist Advocacy Services,14/09/2018,189.1
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),POHWER,26/09/2018,3714
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),The  British Red Cross,03/09/2018,5182.5
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),POHWER,13/09/2018,37140.01
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CITIZENS ADVICE BUREAU,06/09/2018,4867.94
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,213.34
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,109.41
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,101.85
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,141.79
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,249.52
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,128.92
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Direct Health Homecare Limited,27/09/2018,402.48
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Severn intervention services,27/09/2018,3540
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,27/09/2018,132.03
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),24/09/2018,10201.45
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HANOVER HOUSING ASSOCIATION,03/09/2018,750
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),OLD BEN HOMES,03/09/2018,433.33
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),SANCTUARY HOUSING ASSOCIATION ,03/09/2018,610.7
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,03/09/2018,32175.67
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),ANCHOR HOUSING TRUST,03/09/2018,133.33
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HABINTEG HOUSING ASSOCIATION LTD,03/09/2018,108.33
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),BROMFORD HOUSING ASSOCIATION LIMITED,03/09/2018,36666.67
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),BROMFORD HOUSING ASSOCIATION LIMITED,03/09/2018,29250
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WREKIN HOUSING TRUST (CARE SUPPORT PYMTS ONLY),03/09/2018,25568.33
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),CHOICES HOUSING ASSOCIATION,03/09/2018,7430.36
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),27/09/2018,5217.17
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),27/09/2018,3815.12
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Wealden & Eastbourne Lifeline (WELBEING),27/09/2018,3104.37
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25/09/2018,33801.25
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25/09/2018,227333.33
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,28/09/2018,165
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,28/09/2018,181.67
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,28/09/2018,330
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,28/09/2018,105
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,28/09/2018,438.44
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,28/09/2018,33750
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,215.94
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,126.9
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,221.64
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,W F H LTD,07/09/2018,549
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,07/09/2018,117.42
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,104.88
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,218.79
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,07/09/2018,108.72
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,07/09/2018,388.31
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,07/09/2018,235.07
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,W F H LTD,26/09/2018,228.15
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,W F H LTD,26/09/2018,143.1
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,Overdrive Marketplace,26/09/2018,173.95
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,26/09/2018,137.86
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,26/09/2018,135.86
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,26/09/2018,154.11
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,26/09/2018,210.84
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,26/09/2018,200.73
