Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HABINTEG HOUSING ASSOCIATION LTD,01/08/2018, 108.33 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),HANOVER HOUSING ASSOCIATION,01/08/2018, 750.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),OLD BEN HOMES,01/08/2018, 433.33 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WREKIN HOUSING TRUST (CARE SUPPORT PYMTS ONLY),01/08/2018," 25,568.33 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,13/08/2018," 78,695.25 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CITIZENS ADVICE BUREAU,16/08/2018," 47,106.75 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Translation Services,VISS LTD,16/08/2018, 230.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 162.22 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 105.64 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 132.03 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 124.49 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 179.51 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 135.81 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,10/08/2018, 173.56 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,03/08/2018, 124.49 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 147.13 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,16/08/2018, 124.49 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,31/08/2018, 117.41 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,31/08/2018, 139.58 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,31/08/2018, 116.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),WE ARE THE CARE COMPANY LTD,10/08/2018, 108.75 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Premises-Related Expenditure,Other,NATIONAL OFFENDER MANAGEMENT SERVICES,03/08/2018," 1,512.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Premises-Related Expenditure,Other,NATIONAL OFFENDER MANAGEMENT SERVICES,03/08/2018, 945.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),Willowdene,31/08/2018," 11,952.00 "
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Conference Expenses,NCCTC Ltd,16/08/2018, 272.00 
"Governance, Procurement & Commissioning",Procurement & Brokerage,Supplies & Services,Other Grants (Expenses),The  British Red Cross,01/08/2018," 5,182.50 "
Health & Well-being,Consultant in Public Health,Capital Expenditure,Other Capital Expenditure,TACT,21/08/2018," 15,000.00 "
Health & Well-being,Consultant in Public Health,Capital Expenditure,Other Capital Expenditure,TACT,21/08/2018," 5,928.36 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/08/2018, 172.09 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/08/2018, 141.83 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/08/2018, 135.31 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/08/2018, 114.45 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/08/2018, 280.95 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 186.97 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 190.86 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 211.57 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 202.04 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 323.71 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 200.87 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,02/08/2018, 216.62 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DONNINGTON MEDICAL PRACTICE,08/08/2018," 2,400.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DONNINGTON MEDICAL PRACTICE,31/08/2018," 4,997.84 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WELLINGTON MEDICAL PRACTICE,08/08/2018, 200.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WELLINGTON MEDICAL PRACTICE,09/08/2018," 2,013.76 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,24/08/2018," 33,801.25 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,24/08/2018," 227,333.33 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Fees,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,21/08/2018," 3,030.40 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Asda Instore Pharmacy,08/08/2018, 325.60 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Asda Instore Pharmacy,08/08/2018, 238.85 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2018, 448.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2018, 287.70 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2018, 334.65 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/08/2018," 1,156.50 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Lloyds Pharmacy,08/08/2018, 110.55 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,08/08/2018, 372.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,09/08/2018, 105.28 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,09/08/2018, 133.36 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Walsall Healthcare NHS tRUST,21/08/2018, 382.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Walsall Healthcare NHS tRUST,08/08/2018, 137.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,21/08/2018, 226.64 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,09/08/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Coventry and Warwickshire Partnership NHS Trust,08/08/2018, 108.61 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,21/08/2018, 268.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,08/08/2018, 105.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Great Western Hospitals NHS Foundation Trust,31/08/2018, 144.10 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Royal Liverpool & Broadgreen University Hospital NHS Trust,21/08/2018, 139.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Dudley Taylor Pharmacies Ltd,08/08/2018, 162.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Sheffield Teaching Hospitals NHS Foundation Trust,08/08/2018, 138.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Southport & Ormskirk Hospital NHS Trust,09/08/2018, 107.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Blackpool Teaching Hospitals,31/08/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Blackpool Teaching Hospitals,31/08/2018, 134.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Central London Community Healthcare NHS Trust,08/08/2018, 243.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Central London Community Healthcare NHS Trust,08/08/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Central London Community Healthcare NHS Trust,09/08/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,NHS Telford and Wrekin CCG ,08/08/2018," 2,764.03 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Telford and Wrekin CCG ,10/08/2018, 297.91 
Health & Well-being,Consultant in Public Health,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,16/08/2018, 436.80 
Health & Well-being,Consultant in Public Health,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,13/08/2018, 451.36 
Health & Well-being,Consultant in Public Health,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,13/08/2018, 862.80 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,COURT STREET MEDICAL PRACTICE,31/08/2018, 998.44 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,COURT STREET MEDICAL PRACTICE,08/08/2018," 1,000.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,08/08/2018," 1,880.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,08/08/2018," 4,107.36 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DAWLEY MEDICAL PRACTICES,08/08/2018, 946.72 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DAWLEY MEDICAL PRACTICES,08/08/2018, 260.00 
Health & Well-being,Consultant in Public Health,Transport-Related Expenditure,Maintenance,DMW ENVIRONMENTAL SAFETY LTD,17/08/2018, 450.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,W F H LTD,02/08/2018," 6,902.96 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,IRONBRIDGE MEDICAL PRACTICE,08/08/2018, 565.16 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,LIBRARY MAGNA BOOKS LIMITED,16/08/2018, 130.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,08/08/2018," 1,700.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,08/08/2018," 1,440.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,20/08/2018, 258.99 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,20/08/2018, 216.57 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,20/08/2018, 164.31 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,20/08/2018, 260.13 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,31/08/2018, 978.44 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,31/08/2018, 221.67 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,31/08/2018, 113.28 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,02/08/2018," 2,324.58 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,02/08/2018, 154.80 
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,PETERS  LTD,02/08/2018, 154.23 
Health & Well-being,Consultant in Public Health,Supplies & Services,Computer Software (Maint),PHOENIX SOFTWARE LTD,08/08/2018, 357.39 
Health & Well-being,Consultant in Public Health,Employees,Professional Subs,POETRY ON LOAN,20/08/2018, 205.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SHAWBIRCH MEDICAL PRACTICE,08/08/2018," 2,497.36 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SHAWBIRCH MEDICAL PRACTICE,08/08/2018, 340.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,08/08/2018, 180.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,08/08/2018, 660.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,08/08/2018," 6,105.20 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,31/08/2018," 2,595.32 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,08/08/2018," 1,580.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WOODSIDE MEDICAL PRACTICE,31/08/2018," 1,496.88 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,WOODSIDE MEDICAL PRACTICE,08/08/2018, 540.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,A.S. Kitching (Oakengates) Ltd,08/08/2018, 111.70 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 267.07 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 267.07 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 247.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 181.67 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 272.50 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 699.14 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Alere Uk Holdings Ltd,08/08/2018, 190.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Rowlands Pharmacy,08/08/2018, 178.80 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Woodside Pharmacy,08/08/2018, 142.05 
Health & Well-being,Consultant in Public Health,Supplies & Services,Promotion Expenses,OPENING THE BOOK LTD,09/08/2018, 110.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Subscriptions,Libraries Connected,13/08/2018, 394.86 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Worcestershire Health and Care,31/08/2018, 136.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,DIND LTD T/A Donnington Pharmacy,08/08/2018, 268.80 
Health & Well-being,Consultant in Public Health,Employees,Professional Subs,Association of Directors of Public Health,23/08/2018," 2,450.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Plymouth Hospitals NHS Trust,08/08/2018, 133.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,A S CONSULTANTS LTD T/A Late Night High Street Pharmacy,08/08/2018, 204.05 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Central & North West London NHS Foundation Trust,21/08/2018, 136.00 
Health & Well-being,Consultant in Public Health,Transport-Related Expenditure,Lump Sum,UK Public Health Register,10/08/2018, 102.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,TELDOC Partnership,08/08/2018," 5,942.68 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,TELDOC Partnership,08/08/2018," 1,500.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Libraries Book Fund,Overdrive Marketplace,20/08/2018, 482.65 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Trust,09/08/2018," 514,000.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Sub Contractors,Newcastle Upon Tyne Hospitals,31/08/2018, 222.00 
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,09/08/2018," 33,750.00 "
Health & Well-being,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,09/08/2018," 33,750.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,BIRMINGHAM STAGE COMPANY (LONDON) LTD,01/08/2018," 15,721.79 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,OAKENGATES TOWN COUNCIL,30/08/2018, 205.20 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ODDSOCKS COMMUNICATIONS LTD,30/08/2018, 475.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Ministry of Defence,09/08/2018," 1,936.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Flatpack Projects,28/08/2018, 968.91 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Flatpack Projects,02/08/2018," 5,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION ,09/08/2018, 400.00 
Health & Well-being,Culture & Recreation,Employees,Staff Training,ENTRUST SUPPORT SERVICES LIMITED,10/08/2018, 839.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Non Stop Kids Entertainment Ltd,24/08/2018, 282.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,AVALON PROMOTIONS LTD,16/08/2018," 12,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,ARTISTES INTERNATIONAL MANAGEMENT,21/08/2018," 5,840.21 "
Health & Well-being,Culture & Recreation,Supplies & Services,Computer Hardware (Maint),EUROPEAN ELECTRONIQUE LTD,20/08/2018," 5,090.60 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,TELFORD HOTEL LTD T/A HOLIDAY INN,24/08/2018, 373.33 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,TELFORD HOTEL LTD T/A HOLIDAY INN,01/08/2018, 685.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,HANDSHAKE LTD ,16/08/2018," 16,761.36 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,JP AUDIO VISUAL LTD,13/08/2018," 3,678.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/08/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,06/08/2018," 1,614.24 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,16/08/2018, 144.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,OFF THE KERB PRODUCTIONS,09/08/2018," 30,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,PHOENIX SOFTWARE LTD,23/08/2018, 300.00 
Health & Well-being,Culture & Recreation,Employees,Training Expenses,THE PHEASANT INN,01/08/2018, 149.90 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,PROKILL UK LIMITED,02/08/2018, 159.60 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,16/08/2018, 105.10 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,16/08/2018," 4,448.48 "
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,16/08/2018, 162.89 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 166.70 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 195.10 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 152.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 157.60 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 202.38 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 404.76 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 395.76 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,14/08/2018, 357.96 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 125.05 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 136.50 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 143.70 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 157.30 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 191.80 
Health & Well-being,Culture & Recreation,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,13/08/2018, 151.20 
Health & Well-being,Culture & Recreation,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,15/08/2018," 5,100.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,First Aid,SALOP MEDICAL SERVICES (UK) LTD,09/08/2018, 250.00 
Health & Well-being,Culture & Recreation,Supplies & Services,First Aid,SALOP MEDICAL SERVICES (UK) LTD,26/08/2018," 2,250.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Fools Paradise Ltd,28/08/2018, 940.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,RAP SERVICES LTD T/A TELFORD TOILET HIRE,09/08/2018, 910.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,RAP SERVICES LTD T/A TELFORD TOILET HIRE,09/08/2018," 2,520.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,J.E.F Scaffolding Ltd,28/08/2018," 1,740.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Upbeat Management,30/08/2018," 2,000.00 "
Health & Well-being,Culture & Recreation,Employees,Staff Training,LAEOG uk,03/08/2018, 400.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Industry Music Group,07/08/2018," 5,250.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Stage and Studios Services Limited,13/08/2018," 7,130.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Promotion Expenses,Spektrix Limited,10/08/2018," 2,149.39 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Flying Hire,14/08/2018," 1,169.30 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,K2 Services Ltd,28/08/2018, 627.90 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Show Systems Marquees Ltd,28/08/2018, 940.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,Bauer Radio Ltd,14/08/2018," 1,209.12 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Install Uk Ltd,20/08/2018," 2,000.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Install Uk Ltd,10/08/2018," 2,900.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Flying Ducks Ltd,31/08/2018," 5,911.70 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Off Our Trolley Arts,09/08/2018," 1,335.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Advertising,Prepared Media Limited,01/08/2018, 150.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Marketing & Publicity,Flagpole Express Ltd,03/08/2018, 144.96 
Health & Well-being,Culture & Recreation,Supplies & Services,Marketing & Publicity,Flagpole Express Ltd,03/08/2018, 144.96 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Loco Talents Ltd,01/08/2018," 2,500.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Wellington (Telford) Brass Band,17/08/2018, 450.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,REDACTED PERSONAL INFORMATION ,02/08/2018, 430.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Beaver Bridges Limited,09/08/2018, 150.00 
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Hire,Illuminate Audio Visual Effects,15/08/2018," 2,520.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Equipment - Purchase,Activate Fire Safety Ltd,15/08/2018," 2,525.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Worldbeaters Ltd,21/08/2018," 1,585.00 "
Health & Well-being,Culture & Recreation,Supplies & Services,Artistes Fees,Nicoll Ltd,17/08/2018," 22,328.85 "
