Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Tyres - Routine,CHRIS HARDY TYRES LTD,28/05/2014,400.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Tyres - Routine,CHRIS HARDY TYRES LTD,28/05/2014,105.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Tyres - Routine,CHRIS HARDY TYRES LTD,15/05/2014,400.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Tyres - Routine,CHRIS HARDY TYRES LTD,01/05/2014,105.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Tyres - Routine,CHRIS HARDY TYRES LTD,01/05/2014,185.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,28/05/2014,110.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,GREENHOUS VOLKSWAGEN VAN CENTRE,01/05/2014,162.24
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,01/05/2014,267.82
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,01/05/2014,136.28
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,01/05/2014,437.50
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,01/05/2014,326.39
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,28/05/2014,105.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAG,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,15/05/2014,311.93
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Comp Hardware (Purch / Hire),BNP PARIBAS LEASE GROUP,07/05/2014,117.99
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Comp Hardware (Purch / Hire),UNIQUE COPIERS LTD,07/05/2014,116.76
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Materials,CTA UK,06/05/2014,230.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Materials,CTA UK,06/05/2014,186.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Other Services,THOMPSONS SOLICITORS,28/05/2014,291.67
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Supplies & Services,Other Services,THOMPSONS SOLICITORS,15/05/2014,291.67
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,ALLSTAR BUSINESS SOLUTIONS LTD,29/05/2014,"1,854.33"
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,ALLSTAR BUSINESS SOLUTIONS LTD,29/05/2014,751.83
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,BURNT TREE GROUP LTD,28/05/2014,787.38
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,09/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,09/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,201.60
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,201.60
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,504.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,200.48
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,28/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,07/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,07/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAH,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,06/05/2014,196.00
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",ETAN,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,01/05/2014,112.50
"Family, Cohesion & Commissioning","Placements, Commissioning & Transport",HCAF,Supplies & Services,Holidays & Outings,NEDGE FARM RIDING CENTRE,15/05/2014,120.00
"Finance, Audit & Information Governance",Corporate Codes,MAAC,Employees,Agency Supply Costs,COMENSURA LTD,09/05/2014,"12,479.96"
"Finance, Audit & Information Governance",Corporate Codes,MAAC,Employees,Agency Supply Costs,COMENSURA LTD,20/05/2014,"21,236.99"
"Finance, Audit & Information Governance",Corporate Codes,MAAC,Employees,Agency Supply Costs,COMENSURA LTD,23/05/2014,"16,797.81"
"Finance, Audit & Information Governance",Employment Services & Purchase Ledger,FEAC,Employees,Criminal Records Bureau Checks,DISCLOSURE & BARRING SERVICE,12/05/2014,"7,874.00"
"Finance, Audit & Information Governance",Finance,FHAB,Supplies & Services,External Audit Fees,KPMG LLP,28/05/2014,"2,976.00"
"Finance, Audit & Information Governance",Finance,FHAB,Supplies & Services,Other Services,ALLPAY.NET LIMITED,09/05/2014,746.11
"Finance, Audit & Information Governance",Finance,FHAB,Supplies & Services,Other Services,ALLPAY.NET LIMITED,13/05/2014,"3,985.14"
"Finance, Audit & Information Governance",Finance,FHAB,Supplies & Services,Other Services,ALLPAY.NET LIMITED,22/05/2014,307.41
"Finance, Audit & Information Governance",Finance Manager (Capital & Infrastructure based Services),CBAT,Third Party Payments,Private Contractors,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,19/05/2014,"2,184.00"
"Finance, Audit & Information Governance",Finance Manager (Capital & Infrastructure based Services),CBAT,Third Party Payments,Private Contractors,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,19/05/2014,"8,751.60"
"Finance, Audit & Information Governance",Finance Manager (Capital & Infrastructure based Services),CBAT,Third Party Payments,Private Contractors,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,19/05/2014,"2,402.40"
"Finance, Audit & Information Governance",Finance Manager (Corporate Finance & Customer Services),FFAC,Supplies & Services,Consultants Fees,UNIT4 BUSINESS SOFTWARE LTD,13/05/2014,"1,060.00"
"Finance, Audit & Information Governance",Finance Manager (Corporate Finance & Customer Services),FFAE,Supplies & Services,Miscellaneous Insurance,AVIVA,01/05/2014,533.98
"Finance, Audit & Information Governance",Finance Manager (Corporate Finance & Customer Services),FFAE,Supplies & Services,Miscellaneous Insurance,GALLAGHER BASSETT INTERNATIONAL LTD,14/05/2014,"56,238.00"
"Finance, Audit & Information Governance",Finance Manager (Schools & Care Services),FFAH,Supplies & Services,Sub Contractors,CIPFA BUSINESS LTD,16/05/2014,"1,170.00"
"Health, Well-being & Public Protection",Public Health,HRAA,Employees,Agency Supply Costs,NHS Shropshire CCG,30/05/2014,"9,306.40"
"Health, Well-being & Public Protection",Public Health,HRAA,Transport-Related Expenditure,Travelling Expenses General,EXPOTEL HOTEL RESERVATIONS LIMITED,27/05/2014,198.40
"Health, Well-being & Public Protection",Public Health,HRAB,Supplies & Services,Sub Contractors,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,08/05/2014,"70,000.00"
"Health, Well-being & Public Protection",Public Health,HRAC,Supplies & Services,Other Grants (Expenses),ICE Creates Ltd,22/05/2014,"33,212.16"
"Health, Well-being & Public Protection",Public Health,HRAC,Supplies & Services,Other Grants (Expenses),North 51 Limited,27/05/2014,"5,390.00"
"Health, Well-being & Public Protection",Public Health,HRAC,Supplies & Services,Other Grants (Expenses),SHREWSBURY & TELFORD HOSPITAL NHS TRUST,01/05/2014,"38,600.00"
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,C/F from Previous Year,Alere Uk Holdings Ltd,23/05/2014,294.40
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,01/05/2014,297.98
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,01/05/2014,301.55
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,01/05/2014,330.00
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,20/05/2014,330.00
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,20/05/2014,360.30
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,21/05/2014,330.00
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,23/05/2014,122.25
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,23/05/2014,550.00
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,08/05/2014,177.25
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,12/05/2014,289.31
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,12/05/2014,251.82
"Health, Well-being & Public Protection",Public Health,HRAF,Supplies & Services,Sub Contractors,TELFORD MIND,14/05/2014,"30,000.00"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,08/05/2014,"56,789.25"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),NACRO,29/05/2014,"64,307.75"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),NHS Telford and Wrekin CCG,17/05/2014,247.80
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),WEST MERCIA PROBATION TRUST,21/05/2014,"4,512.00"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Aqueduct Pharmacy,21/05/2014,495.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Asda Instore Pharmacy,21/05/2014,186.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,21/05/2014,232.50
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,21/05/2014,318.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Jhoots Pharmacy,17/05/2014,331.50
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Leegomery Pharmacy,17/05/2014,117.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,21/05/2014,360.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,21/05/2014,553.50
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,21/05/2014,189.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,21/05/2014,387.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,21/05/2014,420.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Medshires,21/05/2014,192.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,OAKENGATES MEDICAL PRACTICE,28/05/2014,175.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,22/05/2014,"45,362.00"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,22/05/2014,"29,667.00"
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Superdrug Stores,21/05/2014,217.50
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,17/05/2014,324.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,17/05/2014,237.00
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,21/05/2014,502.50
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Prepared Food,Cambridgeshire Community Services NHS Trust,21/05/2014,148.97
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Prepared Food,Heart of England NHS,20/05/2014,134.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Prepared Food,Oxford University Hospitals NHS Trust,20/05/2014,140.88
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sampling & Analysis,Coventry and Warwickshire Partnership NHS Trust,09/05/2014,136.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sampling & Analysis,Dudley Group of Hospitals NHS Foundation Trust,09/05/2014,772.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Boots The Chemist,09/05/2014,199.25
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,20/05/2014,315.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,12/05/2014,136.40
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,City Health Care Partnership,01/05/2014,136.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,09/05/2014,252.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,LAWLEY MEDICAL PRACTICE,13/05/2014,"2,260.32"
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Peterborough & Stamford Hospitals NHS FT,01/05/2014,144.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,09/05/2014,450.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Terrence Higgins Trust,02/05/2014,"27,054.00"
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,08/05/2014,-311.00
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,University Hospitals Birmingham NHS Foundation Trust,09/05/2014,"2,914.00"
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,University Hospitals Birmingham NHS Foundation Trust,09/05/2014,"1,124.00"
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Worcestershire Health and Care,09/05/2014,275.72
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Other Services,ROYAL MAIL GROUP LTD,21/05/2014,175.67
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,29/05/2014,444.65
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Printing - Print Room,ROYAL MAIL GROUP LTD,12/05/2014,"3,010.45"
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Stationery,MESSRS SHAW AND SONS LTD,14/05/2014,146.00
"Law, Democracy & Public Protection",Democratic Services,BDAE,Supplies & Services,Other Services,ROYAL MAIL GROUP LTD,21/05/2014,182.40
"Law, Democracy & Public Protection",Democratic Services,BDAE,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,22/05/2014,679.10
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",BHAD,Supplies & Services,Sampling & Analysis,Public Health England,22/05/2014,157.28
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAA,Employees,Cont Prof Development,WARWICKSHIRE COUNTY COUNCIL,19/05/2014,125.00
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAD,Supplies & Services,Sampling & Analysis,ALS ENVIRONMENTAL LIMITED,19/05/2014,286.90
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Computer Consumables,SPECIALIST COMPUTERS CENTRES PLC,12/05/2014,233.93
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,09/05/2014,192.00
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,28/05/2014,192.00
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,01/05/2014,384.00
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,22/05/2014,384.00
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Subscriptions,NALEO,01/05/2014,190.00
"Law, Democracy & Public Protection",Legal Services,BLAB,Employees,Staff Training,BPP Professional Education,02/05/2014,190.00
"Law, Democracy & Public Protection",Legal Services,BLAB,Employees,Staff Training,LLG,23/05/2014,172.00
"Law, Democracy & Public Protection",Legal Services,BLAB,Employees,Staff Training,St Ives Chambers,13/05/2014,220.00
Neighbourhood & Leisure Services,Arts & Culture,LCAB,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,13/05/2014,507.79
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,MERCURY AV LTD,13/05/2014,945.70
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,CKP Ltd,30/05/2014,745.28
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Live/Wire,13/05/2014,"1,210.16"
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,OFF THE KERB PRODUCTIONS,30/05/2014,"4,195.84"
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,OFF THE KERB PRODUCTIONS,06/05/2014,"7,675.20"
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Sweeney Entertainments,30/05/2014,"2,113.26"
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,THE CIRCUS OF HORRORS LTD,13/05/2014,"3,301.76"
Neighbourhood & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,IRONBRIDGE FRAMING LIMITED,06/05/2014,170.00
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,BIKOLD,19/05/2014,102.84
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,30/05/2014,660.68
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,22/05/2014,112.72
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Employees,Professional Subs,Manchester Camerata,22/05/2014,"1,600.00"
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Laundry & Towel Hire,Cause4,22/05/2014,317.20
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Transport-Related Expenditure,Contract Hire,Hanley Contract Services,13/05/2014,850.00
Neighbourhood & Leisure Services,Arts & Culture,LCAX,Supplies & Services,Promotion Expenses,LIZ HOBBS GROUP LIMITED,13/05/2014,"1,250.00"
Neighbourhood & Leisure Services,Arts & Culture,LCAX,Supplies & Services,Promotion Expenses,LIZ HOBBS GROUP LIMITED,13/05/2014,"6,866.20"
Neighbourhood & Leisure Services,Arts & Culture,LCAX,Supplies & Services,Promotion Expenses,LIZ HOBBS GROUP LIMITED,13/05/2014,"15,463.95"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAF,Supplies & Services,Other Services,HILBRAE PETS HOTEL,01/05/2014,"2,925.91"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Other Materials,NPOWER LIMITED,28/05/2014,125.59
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Third Party Payments,Private Contractors,SMITH OF DERBY LTD,28/05/2014,193.00
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,28/05/2014,"4,084.36"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,21/05/2014,"2,014.98"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,21/05/2014,"2,014.98"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAE,Third Party Payments,Contractor Recharge,Barenbrug UK Ltd,28/05/2014,"1,470.00"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBA,Premises-Related Expenditure,R&M -Buildings DLO Charge,A HAND SERVICES (Dyno Rod) LTD,27/05/2014,252.00
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBA,Premises-Related Expenditure,R&M -Buildings DLO Charge,FITZGERALD CONTRACTORS LTD,27/05/2014,339.56
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBA,Premises-Related Expenditure,R&M -Buildings DLO Charge,FITZGERALD CONTRACTORS LTD,27/05/2014,624.90
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEBM,Premises-Related Expenditure,R&M -Buildings DLO Charge,TRAVIS PERKINS TRADING (BIRMINGHAM EAST),12/05/2014,"3,581.94"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,EDF ENERGY 1 LIMITED,30/05/2014,256.49
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"1,443.50"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"2,619.30"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"3,550.29"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,699.40
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"4,955.22"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,312.99
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),30/05/2014,"97,245.03"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,174.54
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,373.31
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,129.27
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"2,106.34"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,546.82
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAS,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"2,238.07"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAS,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"1,957.20"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"21,031.67"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBC,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,19/05/2014,"13,930.38"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBM,Third Party Payments,Contractor Recharge,TELFORD & WREKIN SERVICES LTD,22/05/2014,"160,907.41"
