Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,YOUNG OPTIONS COLLEGE LTD,11/03/2013,"26,697.14"
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,YOUNG OPTIONS COLLEGE LTD,11/03/2013,"26,975.24"
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,Longdon Hall School Ltd,16/03/2013,"12,750.67"
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,Witherslack Hall School,16/03/2013,"11,795.65"
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,YOUNG OPTIONS COLLEGE LTD,11/03/2013,"21,163.55"
Family & Cohesion Services,Children Specialist Services,KNAA,Third Party Payments,Agency Services,CASTLECARE EDUCATION LTD,04/03/2013,"61,750.00"
Family & Cohesion Services,Children Specialist Services,KNAJ,Employees,Course Fees,TELFORD OCCUPATIONAL HEALTH SERVICE LTD,02/03/2013,105.00
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,Edward Marcus Ltd,27/03/2013,182.00
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,Edward Marcus Ltd,04/03/2013,259.42
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,Edward Marcus Ltd,25/03/2013,116.94
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,SOUNDBYTE SOLUTIONS (UK) LTD,28/03/2013,"2,090.00"
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,Humanware,28/03/2013,"2,190.00"
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,PURETONE LIMITED,28/03/2013,275.00
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,SPACEKRAFT LTD,27/03/2013,159.70
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,RNIB SERVICES LIMITED,12/03/2013,"1,695.00"
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Equipment - Purchase,OTICON LIMITED,18/03/2013,136.00
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Equipment - Purchase,CONNEVANS LIMITED,28/03/2013,136.50
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,Edward Marcus Ltd,21/03/2013,350.20
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,07/03/2013,734.83
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),27/03/2013,134.59
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Aids & Appliances,RNIB SERVICES LIMITED,25/03/2013,188.47
Family & Cohesion Services,Children Specialist Services,KNAJ,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,07/03/2013,153.33
Family & Cohesion Services,Cohesion,HCAF,Supplies & Services,Mobile Phones,ORANGE PCS LTD,12/03/2013,135.00
Family & Cohesion Services,Cohesion,JPAG,Supplies & Services,Furniture - Purchase,CHAIRS & SPARES,05/03/2013,142.50
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,EARLYWORLD LIMITED ,06/03/2013,436.50
Family & Cohesion Services,Early Intervention,GEAA,Third Party Payments,Voluntary Bodies,ABC DAY NURSERY LTD ,07/03/2013,"6,402.00"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,WOODEN TOPS DAY NURSERY,08/03/2013,194.40
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,WOODEN TOPS DAY NURSERY ,08/03/2013,"1,944.00"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,Aqueduct Little Learners,06/03/2013,289.50
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC DAY NURSERY LTD ,07/03/2013,"32,127.41"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,04/03/2013,"3,141.00"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC Day Nursery,04/03/2013,324.00
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,RANDLAY ROUNDABOUTS ,06/03/2013,292.50
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,STRAWBERRY HILL DAY NURSERY,06/03/2013,297.00
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,STRAWBERRY HILL DAY NURSERY,13/03/2013,237.60
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,26/03/2013,478.08
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,26/03/2013,151.20
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC DAY NURSERY LTD ,07/03/2013,"13,312.80"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC DAY NURSERY LTD ,07/03/2013,"6,868.80"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABC DAY NURSERY LTD ,07/03/2013,"1,360.80"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,12/03/2013,"2,757.24"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,12/03/2013,"-1,117.80"
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,REDACTED PERSONAL INFORMATION,12/03/2013,388.80
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Other Services,Raft ( Rights and Fairness Telford),21/03/2013,"6,400.00"
Family & Cohesion Services,Early Intervention,GEAJ,Supplies & Services,Other Grants (Expenses),TEAGUES BRIDGE PRE-SCHOOL ,18/03/2013,"3,000.00"
Family & Cohesion Services,Early Intervention,GEAJ,Supplies & Services,Other Grants (Expenses),HADLEY UNDER 5'S ,18/03/2013,"3,000.00"
Family & Cohesion Services,Early Intervention,GEAJ,Supplies & Services,Other Grants (Expenses),ABACUS DAY NURSERY ,18/03/2013,"3,000.00"
Family & Cohesion Services,Early Intervention,GEAK,Employees,Childcare Provision,CHILDCARE SOS,22/03/2013,228.80
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,IRONBRIDGE GORGE TRADING CO LTD,18/03/2013,180.00
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,GREAT DAWLEY PARISH COUNCIL,18/03/2013,142.00
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,MADELEY PARISH COUNCIL,18/03/2013,105.40
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Gas,West Mercia Energy (WME),08/03/2013,268.84
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Gas,West Mercia Energy (WME),26/03/2013,351.41
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/03/2013,"1,473.86"
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,UNIQUE COPIERS LTD,26/03/2013,112.72
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,18/03/2013,101.40
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,18/03/2013,106.34
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Materials,TTS GROUP LTD,27/03/2013,116.85
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Sport Equip - Purchase,TTS GROUP LTD,26/03/2013,474.50
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Equipment - Purchase,INCREDIBLE YEARS CYMRU,22/03/2013,496.50
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,UNIQUE COPIERS LTD,22/03/2013,136.30
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Photocopying,UNIQUE COPIERS LTD,22/03/2013,139.18
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Equipment - Purchase,KID RAPT LTD,26/03/2013,393.40
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Other Office Expenses,PHS GROUP LTD,25/03/2013,141.04
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Photocopying,SBM DIGITAL SYSTEMS LIMITED,25/03/2013,181.80
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Photocopying,BNP PARIBAS LEASE GROUP,22/03/2013,280.97
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Equipment - Purchase,ASCO EDUCATIONAL SUPPLIES LTD,22/03/2013,295.00
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Photocopying,SBM DIGITAL SYSTEMS LIMITED,22/03/2013,380.72
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,22/03/2013,145.85
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Photocopying,XEROX FINANCE,22/03/2013,221.11
Family & Cohesion Services,Early Intervention,GEAL,Third Party Payments,Childminders,TOTS AND TODDLERS DAYCARE,27/03/2013,497.00
Family & Cohesion Services,Early Intervention,GEAL,Transport-Related Expenditure,Bus Tickets,DIAMOND CARS (TELFORD) LTD,25/03/2013,171.00
Family & Cohesion Services,Early Intervention,GEAL,Transport-Related Expenditure,Bus Tickets,DIAMOND CARS (TELFORD) LTD,25/03/2013,230.00
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,BUTTERFLIES DAY NURSERY ,11/03/2013,183.75
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,CENTRAL PARK NURSERY ,07/03/2013,367.60
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,ABACUS DAY NURSEY,07/03/2013,131.18
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Educational Visits,EXOTIC ZOO COMMUNITY INTEREST COMPANY,07/03/2013,180.00
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC,07/03/2013,231.15
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,18/03/2013,134.85
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,20/03/2013,149.90
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,18/03/2013,114.94
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,25/03/2013,180.37
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,25/03/2013,280.65
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,18/03/2013,123.90
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,18/03/2013,194.85
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Sport Equip - Purchase,FINDEL EDUCATION LTD,27/03/2013,121.90
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Materials,FINDEL EDUCATION LTD,20/03/2013,259.80
Family & Cohesion Services,Early Intervention,GEAN,Third Party Payments,Daycare Expenditure,A J (TELFORD) SELF-STORAGE LTD,18/03/2013,399.00
Family & Cohesion Services,Early Intervention,HCAD,Supplies & Services,Other Grants (Expenses),NACRO,12/03/2013,"25,000.00"
Family & Cohesion Services,Early Intervention,HCAD,Supplies & Services,Other Grants (Expenses),NACRO,12/03/2013,"25,000.00"
Family & Cohesion Services,Early Intervention,HCAE,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,05/03/2013,"24,250.00"
Family & Cohesion Services,Early Intervention,JEAF,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,12/03/2013,"1,871.76"
Family & Cohesion Services,Early Intervention,JEAF,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,05/03/2013,"1,871.76"
Family & Cohesion Services,Early Intervention,JEAF,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/03/2013,"1,871.76"
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Public Transport Subsidy,CT,15/03/2013,"1,324.80"
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Concessionary Travel,ESP Systex,19/03/2013,200.34
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Concessionary Travel,ARRIVA MIDLANDS NORTH LIMITED,01/03/2013,"112,858.35"
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Concessionary Travel,Wardle Transport,13/03/2013,436.00
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Concessionary Travel,ESP Systex,11/03/2013,276.66
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Computer Software (Maint),Unicard Ltd,19/03/2013,451.42
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Comp Software (Purch / Hire),ITSO LTD,11/03/2013,192.00
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Comp Software (Purch / Hire),ITSO LTD,11/03/2013,500.00
Family & Cohesion Services,Family Connect,ETAB,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/03/2013,138.91
Family & Cohesion Services,Family Connect,ETAB,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),13/03/2013,562.32
Family & Cohesion Services,Family Connect,ETAB,Supplies & Services,Other Services,WEST MIDS TRANSPORT INFO. SERVICES LTD,20/03/2013,"9,191.36"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,DIAMOND CARS (TELFORD) LTD,18/03/2013,"1,020.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,DIAMOND CARS (TELFORD) LTD,18/03/2013,"1,664.70"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,DIAMOND CARS (TELFORD) LTD,18/03/2013,"1,591.20"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS TRAVEL,11/03/2013,"1,425.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS TRAVEL,11/03/2013,"1,908.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS TRAVEL,11/03/2013,900.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS TRAVEL,11/03/2013,"1,425.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS DRIVEN,07/03/2013,375.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS DRIVEN,07/03/2013,"1,725.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS DRIVEN,07/03/2013,791.80
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,ULTIMATE TAXIS LTD,28/03/2013,"1,800.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,ULTIMATE TAXIS LTD,28/03/2013,119.97
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,SHAWS TRAVEL LTD,20/03/2013,"1,410.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,ULTIMATE TAXIS LTD,28/03/2013,119.97
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,EXPRESS DRIVEN,14/03/2013,900.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,M & B MINIBUSES LTD,18/03/2013,"2,700.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,SHAWS TRAVEL LTD,19/03/2013,"1,335.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,SHAWS TRAVEL LTD,19/03/2013,"1,833.60"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,SHAWS TRAVEL LTD,19/03/2013,"1,335.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Subsidised Routes,COMMUNITY MOBILITY TRANSPORT,27/03/2013,385.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,242.55
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,274.05
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,291.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,252.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,ULTIMATE TAXIS LTD,28/03/2013,600.03
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,22/03/2013,"6,225.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire - Mini Bus,DIAMOND CARS (TELFORD) LTD,18/03/2013,"1,140.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,ARRIVA MIDLANDS NORTH LIMITED,07/03/2013,104.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,SHAWS TRAVEL LTD,19/03/2013,"1,230.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,ARRIVA MIDLANDS NORTH LIMITED,07/03/2013,"9,214.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,19/03/2013,367.50
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,19/03/2013,130.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,19/03/2013,202.50
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,139.08
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,01/03/2013,162.26
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,NSL Limited t/a Patient First Group,18/03/2013,167.10
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,499.80
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Contract Hire,ARRIVA MIDLANDS NORTH LIMITED,26/03/2013,"4,655.26"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,130.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,174.42
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/03/2013,111.44
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,156.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,192.78
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,207.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,475.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,26/03/2013,121.38
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,135.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,240.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,303.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,576.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,27/03/2013,306.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,South Staffordshire College,11/03/2013,"3,360.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,18/03/2013,189.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,183.86
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,171.36
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,157.08
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,341.60
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,114.10
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,01/03/2013,171.36
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,161.91
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,121.38
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,157.08
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,185.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,642.60
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,108.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,900.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,199.92
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,101.50
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,199.92
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,SERCO SHARED SERVICES CENTRE,18/03/2013,"3,534.30"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LIMITED,11/03/2013,277.44
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,246.96
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,233.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/03/2013,367.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,105.68
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,171.36
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,01/03/2013,561.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,01/03/2013,199.92
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,EXPRESS DRIVEN,07/03/2013,450.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,EXPRESS DRIVEN,07/03/2013,150.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,EXPRESS DRIVEN,07/03/2013,450.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,EXPRESS DRIVEN,07/03/2013,"1,502.10"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/03/2013,600.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,199.92
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,107.10
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LIMITED,11/03/2013,154.14
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,207.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,185.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,11/03/2013,443.19
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,04/03/2013,207.06
